	SRR23478191	SRR23478195	SRR23478196	SRR23478197	SRR23478198	SRR23478199	SRR23478200	SRR23478201	SRR23478202	SRR23478203	SRR23478204	SRR23478205	SRR23478206	SRR23478207	SRR23478208	SRR23478209	SRR23478210	SRR23478211	SRR23478212	SRR23478213	SRR23478214	SRR23478215	SRR23478216	SRR23478217	SRR23478218	SRR23478220	SRR23478227	SRR23478228	SRR23478229	SRR23478230	SRR23478231	SRR23478232	SRR23478233	SRR23478234	SRR23478235	SRR23478236	SRR23478237	SRR23478238	SRR23478239	SRR23478240	SRR23478241	SRR23478242	SRR23478243	SRR23478244	SRR23478245	SRR23478246	SRR23478247	SRR23478248	SRR23478249	SRR23478250	SRR23478251	SRR23478252	SRR23478253	SRR23478254	SRR23478255	SRR23478256	SRR23478257	SRR23478258	SRR23478259	SRR23478260	SRR23478261	SRR23478262	SRR23478263	SRR23478264	SRR23478265	SRR23478266	SRR23478267	SRR23478268	SRR23478269	SRR23478270	SRR23478271	SRR23478272	SRR23478273	SRR23478274	SRR23478275	SRR23478276	SRR23478277	SRR23478278	SRR23478279	SRR23478280	SRR23478281	SRR23478282	SRR23478283	SRR23478284	SRR23478285	SRR23478286	SRR23478287	SRR23478288	SRR23478289	SRR23478290	SRR23478291	SRR23478292	SRR23478293	SRR23478294	SRR23492483	SRR23492508	SRR23492516	SRR23492517	SRR23492518	SRR23492520	SRR23492521	SRR23492522	SRR23492523	SRR23492524	SRR23492525	SRR23492530	SRR23492531	SRR23492532	SRR23492534	SRR23492545	SRR23492546	SRR23492547	SRR23492549	SRR23492550	SRR23492551	SRR23492553	SRR23492554	SRR23492555	SRR23492556	SRR23492560	SRR29856071	SRR29856073	SRR29856074	SRR29856077	SRR29856079	SRR29856080	SRR29856082	SRR29856083	SRR29856085	SRR29856086	SRR29856087	SRR29856088	SRR29856090	SRR29856091	SRR29856092	SRR29856093	SRR29856094	SRR29856095	SRR29856096	SRR29856097	SRR29856098	SRR29856099	SRR29856102
SRR23478284	0.9084249084249084	0.9638477464564421	0.9748367574454531	0.9550883898709985	0.9823220258002867	0.8991877687529861	0.9710144927536232	0.9735626692148431	0.8964803312629399	0.9636884854276159	0.9842331581462016	0.9595476986781335	0.9487179487179487	0.9211657907310081	0.8576206402293359	0.968307055263577	0.8365981844242714	0.9052396878483835	0.9302436693741042	0.9515846472368211	0.9374104156712852	0.8584169453734671	0.9641662685140946	0.9633699633699634	0.9808886765408504	0.9552476508998248	0.9749960184742793	0.947603121516165	0.9499920369485587	0.9128842172320433	0.8998248128682911	0.9036470775601211	0.9859850294632904	0.8375537505972288	0.8686096512183469	0.894569198917025	0.9052396878483835	0.9597069597069597	0.7870680044593088	0.9585921325051759	0.9525402134097787	0.902372989329511	0.904284121675426	0.8028348463131072	0.9339066730371078	0.9311992355470616	0.8920210224558051	0.9009396400700749	0.9162286988373944	0.9663959229176621	0.9096989966555183	0.959229176620481	0.7937569676700111	0.8432871476349737	0.8139831183309444	0.7974199713330148	0.8705207835642619	0.852524287306896	0.8023570632266285	0.9324733237776716	0.8819875776397516	0.9106545628284759	0.9512661251791686	0.9124064341455645	0.7303710781971652	0.9444179009396401	0.9565217391304348	0.9405956362478102	0.9697404045230132	0.89775441949355	0.9265806657111005	0.8668577799012581	0.8565058130275521	0.873865265169613	0.9084249084249084	0.8494983277591973	0.9726071030418857	0.9278547539417105	0.9122471731167383	0.9445771619684663	0.8362796623666189	0.9221213569039656	0.9391622869883739	0.0	0.89520624303233	0.9377289377289377	0.7357859531772575	0.9345437171524128	0.9222806179327918	0.8665392578436056	0.8808727504379679	0.877050485746138	0.8407389711737537	0.94569198917025	0.9448956840261188	0.9737219302436694	0.9657588788023571	0.9587513935340022	0.8528428093645485	0.8608058608058609	0.9057174709348622	0.9103360407708234	0.989648033126294	0.9703774486383182	0.9106545628284759	0.9401178531613315	0.9420289855072463	0.9835961140308966	0.9788182831661093	0.9436215957955089	0.9402771141901577	0.9810479375696767	0.9765886287625418	0.937888198757764	0.9528587354674312	0.9762701067048893	0.925625099538143	0.9781812390508042	0.9749960184742793	0.9934702978181239	0.8899506290810638	0.9686255773212294	0.7958273610447524	0.89520624303233	0.9609810479375697	0.9816849816849816	0.862876254180602	0.9831183309444179	0.8797579232361841	0.8426501035196687	0.8472686733556298	0.9789775441949355	0.915910176779742	0.9222806179327918	0.8085682433508521	0.912724956203217	0.9765886287625418	0.8216276477146043	0.873865265169613	0.8808727504379679	0.9738811912724956	0.9324733237776716	0.9241917502787068
SRR23478285	0.9283325370281892	0.9116101290014333	0.870043000477783	0.9329511068641504	0.905558209906036	0.6744704570791528	0.6564739608217869	0.8238573021181717	0.8107978977544195	0.8112756808408982	0.9421882465360726	0.6524924351011308	0.854435419652811	0.8482242395285874	0.9584328714763497	0.7937569676700111	0.9076286032807772	0.7243191591017678	0.633221850613155	0.9031692944736422	0.7945532728141423	0.8697244784201306	0.8601688166905558	0.89265806657111	0.8807134894091416	0.9096989966555183	0.772256728778468	0.9028507724159898	0.8243350852046504	0.822105430801083	0.8690874343048256	0.870043000477783	0.9324733237776716	0.9151138716356108	0.8412167542602326	0.9235547061634019	0.8295906991559165	0.7386526516961299	0.7908902691511387	0.7787864309603441	0.6781334607421564	0.8536391145086797	0.6004140786749482	0.915910176779742	0.9386845039018952	0.8773690078037905	0.781971651536869	0.7698678133460742	0.980570154483198	0.7695492912884218	0.7963051441312311	0.8831024048415352	0.9413919413919414	0.919732441471572	0.8373944895684026	0.882306099697404	0.915910176779742	0.8939321548017201	0.9407548972766364	0.7638158942506769	0.8410574932314063	0.7230450708711579	0.780060519190954	0.9749960184742793	0.947603121516165	0.7392896958114349	0.8249721293199554	0.7741678611243829	0.8659022137283007	0.9203694855868769	0.800127408823061	0.9525402134097787	0.9724478420130594	0.7345118649466476	0.862239210065297	0.9230769230769231	0.9692626214365345	0.8565058130275521	0.9374104156712852	0.6876891224717312	0.7297340340818602	0.7585602802994107	0.8764134416308329	0.89520624303233	0.0	0.8115942028985508	0.9706959706959707	0.7789456919891703	0.8036311514572384	0.6336996336996337	0.7937569676700111	0.862876254180602	0.8483835005574136	0.7090301003344481	0.6349737219302437	0.7004300047778309	0.7700270743749005	0.7913680522376174	0.8631947762382545	0.8886765408504539	0.924351011307533	0.8988692466953336	0.9557254339863035	0.9009396400700749	0.7048893135849658	0.9276954929128842	0.7587195413282369	0.8061793279184584	0.8850135371874502	0.8146201624462494	0.871954132823698	0.9240324892498806	0.9237139671922281	0.6504220417263895	0.8130275521579869	0.8756171364867017	0.8388278388278388	0.8362796623666189	0.8969581143494187	0.9694218824653608	0.9534957795827361	0.7214524605828954	0.8050645007166747	0.7654085045389393	0.8708393056219144	0.7607899347029782	0.8760949195731804	0.7349896480331263	0.8698837394489568	0.9452142060837713	0.8050645007166747	0.7657270265965919	0.812390508042682	0.8515687211339386	0.8910654562828476	0.9769071508201943	0.8928173275999363	0.9251473164516643	0.9272177098264055	0.9245102723363593	0.9018952062430323	0.9362955884695016	0.8456760630673674
SRR23478286	0.9415512024207676	0.9539735626692148	0.9562032170727823	0.9732441471571907	0.959229176620481	0.9299251473164517	0.9093804745978659	0.9240324892498806	0.8373944895684026	0.8902691511387164	0.9584328714763497	0.9082656473960822	0.9198917025003982	0.9058767319636885	0.9627329192546584	0.9221213569039656	0.8743430482560918	0.9356585443541965	0.8993470297818124	0.84217232043319	0.877050485746138	0.8947284599458513	0.9098582576843447	0.9401178531613315	0.9278547539417105	0.877050485746138	0.9706959706959707	0.9442586399108138	0.8944099378881988	0.894569198917025	0.9189361363274406	0.9251473164516643	0.9644847905717471	0.9085841694537347	0.8190794712533843	0.9385252428730689	0.9061952540213409	0.8200350374263418	0.8832616658703615	0.7950310559006211	0.8182831661092531	0.7966236661888836	0.7619047619047619	0.8780060519190954	0.8772097467749642	0.8832616658703615	0.8921802834846313	0.8378722726548814	0.9673514890906195	0.7998088867654085	0.8434464086637999	0.8947284599458513	0.917184265010352	0.7499601847427935	0.873228221054308	0.893295110686415	0.9538143016403886	0.8961618092052874	0.9128842172320433	0.8923395445134575	0.9006211180124224	0.8287943940117853	0.8405797101449275	0.9245102723363593	0.9038063385889473	0.8423315814620163	0.8340500079630514	0.7818123905080426	0.9337474120082816	0.8960025481764612	0.8458353240961937	0.9050804268195572	0.9248287943940118	0.8963210702341137	0.9015766841853798	0.8999840738971173	0.9605032648510909	0.8311833094441791	0.9004618569835962	0.8612836438923396	0.8859691033604077	0.8193979933110368	0.8749800923713967	0.9377289377289377	0.8115942028985508	0.0	0.8789616180920529	0.8265647396082179	0.8100015926102883	0.7857939162286989	0.8437649307214524	0.8792801401497053	0.7880235706322662	0.8012422360248447	0.8918617614269788	0.9245102723363593	0.9681477942347507	0.9307214524605829	0.8295906991559165	0.9186176142697882	0.9238732282210543	0.84472049689441	0.9692626214365345	0.9362955884695016	0.8781653129479217	0.8386685777990126	0.8756171364867017	0.950151297977385	0.9324733237776716	0.8265647396082179	0.8665392578436056	0.955406911928651	0.9369326325848065	0.7951903169294474	0.8991877687529861	0.9289695811434941	0.8928173275999363	0.9440993788819876	0.9705367096671444	0.9757923236184106	0.9526994744386049	0.9410734193342889	0.9087434304825609	0.8614429049211658	0.9219620958751393	0.9721293199554069	0.8803949673514891	0.9692626214365345	0.8889950629081064	0.9348622392100653	0.8488612836438924	0.9687848383500557	0.8533205924510272	0.8633540372670807	0.8862876254180602	0.9753145405319318	0.9671922280617933	0.9447364229972925	0.8893135849657589	0.9238732282210543	0.9203694855868769	0.9329511068641504	0.9050804268195572
SRR23478287	0.937888198757764	0.9968147794234751	0.9972925625099538	0.9391622869883739	0.9848702022615066	0.9885332059245103	0.9920369485586877	0.99745182353878	0.978021978021978	0.9910813823857302	0.99745182353878	0.9945851250199076	0.9523809523809523	0.9714922758401019	0.9318362796623666	0.9858257684344641	0.9643255295429208	0.9941073419334289	0.9820035037426342	0.9291288421723204	0.9499920369485587	0.8729096989966555	0.9675107501194458	0.967670011148272	0.9770664118490205	0.9426660296225514	0.9775441949354993	0.9719700589265806	0.977384933906673	0.9875776397515528	0.9727663640707119	0.9875776397515528	0.9976110845676063	0.7598343685300207	0.9018952062430323	0.982481286829113	0.9855072463768116	0.9831183309444179	0.8502946329033285	0.9609810479375697	0.9746774964166268	0.9405956362478102	0.970218187609492	0.9093804745978659	0.8445612358655837	0.9509476031215162	0.9767478897913681	0.9711737537824494	0.9858257684344641	0.9711737537824494	0.9813664596273292	0.9538143016403886	0.7870680044593088	0.8660614747571269	0.8292721770982641	0.8537983755375059	0.8356426182513139	0.8502946329033285	0.7709826405478579	0.9660774008600096	0.9526994744386049	0.9241917502787068	0.967032967032967	0.9012581621277274	0.8216276477146043	0.980570154483198	0.9775441949354993	0.9608217869087434	0.9947443860487338	0.9531772575250836	0.9458512501990762	0.8276795668100015	0.8351648351648352	0.9493549928332538	0.9812071985985029	0.9253065774804905	0.9640070074852684	0.9286510590858417	0.9061952540213409	0.9705367096671444	0.8095238095238095	0.9340659340659341	0.9272177098264055	0.7357859531772575	0.9706959706959707	0.8789616180920529	0.0	0.9477623825449912	0.968307055263577	0.9585921325051759	0.9133620003185221	0.9047619047619048	0.8060200668896321	0.9528587354674312	0.9770664118490205	0.9961777353081701	0.9920369485586877	0.9802516324255455	0.9141583054626533	0.8012422360248447	0.9737219302436694	0.9082656473960822	0.9979296066252588	0.9944258639910813	0.9542920847268673	0.9627329192546584	0.9221213569039656	0.9904443382704252	0.9988851727982163	0.9796145883102405	0.9593884376493073	0.9966555183946488	0.9968147794234751	0.9668737060041408	0.9826405478579392	0.9821627647714605	0.939799331103679	0.9964962573658226	0.9861442904921166	0.998088867654085	0.9584328714763497	0.9944258639910813	0.8483835005574136	0.9367733715559803	0.9950629081063863	0.9972925625099538	0.9187768752986144	0.9996814779423475	0.8818283166109253	0.802038541168976	0.8799171842650103	0.9987259117693901	0.9455327281414238	0.9558846950151298	0.8939321548017201	0.9939480809046026	0.9952221691352127	0.8684503901895206	0.928173275999363	0.9025322503583373	0.9925147316451665	0.8861283643892339	0.959866220735786
SRR23478288	0.9601847427934385	0.9648033126293996	0.9477623825449912	0.9778627169931517	0.9719700589265806	0.8818283166109253	0.8276795668100015	0.8600095556617295	0.8931358496575887	0.9339066730371078	0.9729256250995382	0.8780060519190954	0.8905876731963689	0.9374104156712852	0.9413919413919414	0.9538143016403886	0.8464723682114986	0.884854276158624	0.8716356107660456	0.9163879598662207	0.9194139194139194	0.9270584487975793	0.9240324892498806	0.9679885332059245	0.9587513935340022	0.89775441949355	0.9017359452142061	0.9563624781016086	0.9471253384296863	0.9345437171524128	0.9404363752189839	0.9635292243987896	0.9738811912724956	0.9254658385093167	0.8749800923713967	0.9659181398311834	0.9326325848064978	0.8934543717152413	0.8772097467749642	0.915273132664437	0.9119286510590858	0.8924988055422838	0.8821468386685778	0.8342092689918776	0.9270584487975793	0.9257843605669692	0.9101767797419972	0.9098582576843447	0.9734034081860169	0.9339066730371078	0.8698837394489568	0.9522216913521261	0.9297658862876255	0.8563465519987259	0.8897913680522376	0.8404204491161013	0.9600254817646122	0.8616021659499921	0.8278388278388278	0.9218028348463131	0.8601688166905558	0.8864468864468864	0.9003025959547699	0.9154323936932632	0.937888198757764	0.9073100812231247	0.9144768275203058	0.8948877209746775	0.8587354674311196	0.7486860965121834	0.8638318203535594	0.8788023570632266	0.9418697244784201	0.8439241917502787	0.9007803790412486	0.9280140149705367	0.9523809523809523	0.9039655996177736	0.8136645962732919	0.8536391145086797	0.8373944895684026	0.9133620003185221	0.9218028348463131	0.9345437171524128	0.7789456919891703	0.8265647396082179	0.9477623825449912	0.0	0.885491320273929	0.8633540372670807	0.8924988055422838	0.8198757763975155	0.7177894569198917	0.8917025003981526	0.8155757286192069	0.8674948240165632	0.8996655518394648	0.8795986622073578	0.8813505335244466	0.9133620003185221	0.9342251950947603	0.8520465042204173	0.9754738015607581	0.9684663162924032	0.8037904124860646	0.945054945054945	0.8834209268991877	0.9654403567447045	0.9487179487179487	0.9022137283006848	0.9440993788819876	0.9324733237776716	0.9253065774804905	0.8480649784997611	0.9370918936136328	0.9585921325051759	0.8795986622073578	0.9681477942347507	0.9730848861283644	0.9738811912724956	0.924988055422838	0.8717948717948718	0.9225991399904443	0.84472049689441	0.9026915113871635	0.9033285555024686	0.907469342251951	0.9026915113871635	0.84089823220258	0.924351011307533	0.8853320592451027	0.9007803790412486	0.9198917025003982	0.8909061952540214	0.8077719382067208	0.9627329192546584	0.894569198917025	0.9574773053033923	0.937251154642459	0.9143175664914795	0.9552476508998248	0.9659181398311834	0.9186176142697882
SRR23478289	0.9082656473960822	0.9385252428730689	0.9753145405319318	0.9802516324255455	0.9434623347666826	0.9187768752986144	0.9369326325848065	0.969581143494187	0.8130275521579869	0.8996655518394648	0.959229176620481	0.8940914158305463	0.9616180920528746	0.89265806657111	0.9463290332855551	0.8961618092052874	0.8009237139671922	0.9117693900302596	0.8697244784201306	0.8517279821627648	0.8684503901895206	0.8713170887083931	0.8783245739767479	0.945054945054945	0.9214843127886606	0.8198757763975155	0.9863035515209428	0.8682911291606944	0.8375537505972288	0.8678133460742157	0.8662207357859532	0.8909061952540214	0.959229176620481	0.9310399745182354	0.7943940117853161	0.8733874820831342	0.8684503901895206	0.8322981366459627	0.8775282688326167	0.809205287466157	0.8101608536391145	0.820194298455168	0.8033126293995859	0.9009396400700749	0.9471253384296863	0.8781653129479217	0.8127090301003345	0.8165312947921644	0.950151297977385	0.7892976588628763	0.7958273610447524	0.884854276158624	0.9225991399904443	0.9396400700748527	0.8114349418697244	0.8891543239369326	0.9466475553432075	0.8480649784997611	0.9182990922121357	0.8517279821627648	0.7939162286988374	0.7913680522376174	0.8310240484153527	0.9681477942347507	0.9498327759197325	0.8272017837235228	0.8206720815416467	0.7311673833412964	0.9339066730371078	0.8542761586239848	0.7972607103041885	0.9667144449753146	0.9248287943940118	0.9296066252587992	0.8386685777990126	0.8861283643892339	0.9593884376493073	0.8522057652492435	0.8791208791208791	0.9116101290014333	0.8998248128682911	0.8276795668100015	0.8393056219143176	0.9222806179327918	0.8036311514572384	0.8100015926102883	0.968307055263577	0.885491320273929	0.0	0.7359452142060837	0.8184424271380794	0.9291288421723204	0.94569198917025	0.7880235706322662	0.8050645007166747	0.94951425386208	0.9867813346074216	0.9458512501990762	0.851887243191591	0.9170250039815258	0.9350215002388915	0.8878802357063227	0.9660774008600096	0.8434464086637999	0.8803949673514891	0.8313425704730053	0.8439241917502787	0.9369326325848065	0.9445771619684663	0.6747889791368052	0.8233795190316929	0.939799331103679	0.9816849816849816	0.8138238573021181	0.8491798057015448	0.8714763497372193	0.8788023570632266	0.9519031692944736	0.9600254817646122	0.9759515846472369	0.9837553750597229	0.9440993788819876	0.9111323459149546	0.7717789456919891	0.9562032170727823	0.9944258639910813	0.8668577799012581	0.9821627647714605	0.9103360407708234	0.8528428093645485	0.8983914636088549	0.9823220258002867	0.8292721770982641	0.8671763019589106	0.8676540850453894	0.9520624303232998	0.9832775919732442	0.8643096034400383	0.8071348940914158	0.8678133460742157	0.9240324892498806	0.9396400700748527	0.7889791368052238
SRR23478290	0.8934543717152413	0.8904284121675426	0.9003025959547699	0.9433030737378564	0.9076286032807772	0.8138238573021181	0.8522057652492435	0.8931358496575887	0.789775441949355	0.8014014970536709	0.9367733715559803	0.8039496735148909	0.8740245261984393	0.8464723682114986	0.915273132664437	0.8144609014174231	0.8303870043000477	0.8600095556617295	0.7214524605828954	0.8186016881669056	0.7867494824016563	0.8397834050007963	0.8587354674311196	0.8940914158305463	0.8127090301003345	0.8668577799012581	0.9512661251791686	0.8749800923713967	0.6669851887243191	0.8697244784201306	0.8213091256569517	0.8358018792801402	0.9405956362478102	0.8802357063226628	0.7521898391463608	0.84089823220258	0.8071348940914158	0.7950310559006211	0.7865902213728301	0.8068163720337633	0.6822742474916388	0.8130275521579869	0.6910336040770824	0.853161331422201	0.9375696767001115	0.7986940595636248	0.757445453097627	0.7224080267558528	0.9369326325848065	0.7443860487338748	0.8088867654085046	0.8485427615862399	0.8588947284599459	0.8604873387482083	0.7752826883261665	0.8864468864468864	0.9261028826246217	0.8378722726548814	0.8963210702341137	0.7634973721930244	0.7673196368848543	0.7158783245739767	0.7713011626055104	0.9286510590858417	0.9069915591654722	0.7711419015766842	0.8037904124860646	0.7447045707915273	0.8982322025800287	0.9006211180124224	0.7797419971333015	0.9192546583850931	0.9060359929925147	0.840261188087275	0.8141423793597706	0.8450390189520625	0.9675107501194458	0.7214524605828954	0.89775441949355	0.8378722726548814	0.8399426660296225	0.6550406115623507	0.7714604236343366	0.8665392578436056	0.6336996336996337	0.7857939162286989	0.9585921325051759	0.8633540372670807	0.7359452142060837	0.0	0.840261188087275	0.8251313903487817	0.8813505335244466	0.7316451664277751	0.7735308170090779	0.8870839305621915	0.9490364707756012	0.8850135371874502	0.8436056696926262	0.8608058608058609	0.9096989966555183	0.8388278388278388	0.9560439560439561	0.864787386526517	0.7953495779582737	0.8827838827838828	0.7791049530179965	0.8536391145086797	0.7865902213728301	0.7864309603440038	0.7910495301799649	0.9240324892498806	0.9369326325848065	0.702500398152572	0.7649307214524605	0.8429686255773212	0.8173275999362956	0.8821468386685778	0.9477623825449912	0.9727663640707119	0.9466475553432075	0.9009396400700749	0.8173275999362956	0.7305303392259914	0.874502309284918	0.9520624303232998	0.8034718904284122	0.9299251473164517	0.8606465997770345	0.9017359452142061	0.850613154960981	0.9466475553432075	0.8252906513776079	0.7098264054785793	0.8590539894887721	0.9276954929128842	0.9358178053830227	0.8671763019589106	0.807931199235547	0.8496575887880236	0.8702022615066093	0.8735467431119605	0.8243350852046504
SRR23478291	0.9464882943143813	0.9820035037426342	0.9818442427138079	0.977384933906673	0.9388437649307214	0.9329511068641504	0.9383659818442427	0.978021978021978	0.8485427615862399	0.9474438604873388	0.9874183787227265	0.9425067685937251	0.8623984710941233	0.919732441471572	0.977384933906673	0.9184583532409619	0.8915432393693263	0.968944099378882	0.8811912724956203	0.706959706959707	0.8773690078037905	0.824653607262303	0.8819875776397516	0.9388437649307214	0.792323618410575	0.8451982799808887	0.8125497690715082	0.8944099378881988	0.8772097467749642	0.8491798057015448	0.8665392578436056	0.9096989966555183	0.9630514413123109	0.9304029304029304	0.7553750597228858	0.8985507246376812	0.9093804745978659	0.8152572065615544	0.9098582576843447	0.6029622551361682	0.817646121993948	0.7001114827201784	0.755534320751712	0.875139353400223	0.6529702181876095	0.7138079311992356	0.8689281732759994	0.7924828794394012	0.979296066252588	0.8431278866061475	0.8017200191113235	0.7099856665074057	0.9238732282210543	0.9498327759197325	0.8901098901098901	0.8307055263577002	0.8899506290810638	0.8858098423315814	0.8862876254180602	0.8948877209746775	0.8609651218346871	0.8537983755375059	0.8397834050007963	0.924988055422838	0.8956840261188087	0.8549132027392897	0.8125497690715082	0.7843605669692626	0.955406911928651	0.8381907947125339	0.7595158464723683	0.9248287943940118	0.9132027392896959	0.9571587832457398	0.905558209906036	0.9124064341455645	0.9616180920528746	0.8049052396878483	0.8915432393693263	0.8869246695333652	0.924351011307533	0.8069756330625896	0.6790890269151139	0.8808727504379679	0.7937569676700111	0.8437649307214524	0.9133620003185221	0.8924988055422838	0.8184424271380794	0.840261188087275	0.0	0.7943940117853161	0.8455168020385412	0.73737856346552	0.9004618569835962	0.9628921802834847	0.9807294155120242	0.9698996655518395	0.8706800445930881	0.9240324892498806	0.9052396878483835	0.8826246217550565	0.978659022137283	0.927536231884058	0.9254658385093167	0.9458512501990762	0.84472049689441	0.9659181398311834	0.9915591654722089	0.8563465519987259	0.9211657907310081	0.9496735148909062	0.99745182353878	0.7754419493549929	0.89265806657111	0.8985507246376812	0.9057174709348622	0.9514253862079949	0.9815257206561554	0.9929925147316452	0.8068163720337633	0.9601847427934385	0.9132027392896959	0.8810320114667941	0.9496735148909062	0.99745182353878	0.89775441949355	0.9823220258002867	0.9125656951743908	0.9342251950947603	0.8380315336837076	0.9971333014811276	0.8580984233158147	0.8711578276795668	0.9047619047619048	0.9807294155120242	0.9941073419334289	0.9213250517598344	0.9046026437330785	0.7668418537983756	0.9386845039018952	0.9487179487179487	0.8886765408504539
SRR23478292	0.9488772097467749	0.9692626214365345	0.9507883420926899	0.9837553750597229	0.9772256728778468	0.8902691511387164	0.9076286032807772	0.9089026915113871	0.8657429526994744	0.9463290332855551	0.979933110367893	0.9047619047619048	0.887402452619844	0.9130434782608695	0.9507883420926899	0.9593884376493073	0.8592132505175983	0.912724956203217	0.8827838827838828	0.9109730848861284	0.8878802357063227	0.9143175664914795	0.9415512024207676	0.9721293199554069	0.9555661729574773	0.8690874343048256	0.9235547061634019	0.9010989010989011	0.9364548494983278	0.9654403567447045	0.9318362796623666	0.9522216913521261	0.9791368052237618	0.84217232043319	0.7748049052396878	0.954769867813346	0.9447364229972925	0.9227584010192705	0.8815097945532728	0.884854276158624	0.926899187768753	0.7604714126453257	0.9108138238573021	0.8517279821627648	0.8160535117056856	0.864150342411212	0.8918617614269788	0.8815097945532728	0.979296066252588	0.9498327759197325	0.9504698200350374	0.9370918936136328	0.8784838350055741	0.9071508201942985	0.8224239528587355	0.8530020703933747	0.9160694378085682	0.7814938684503902	0.8184424271380794	0.9291288421723204	0.8834209268991877	0.8795986622073578	0.8807134894091416	0.873228221054308	0.8563465519987259	0.9232361841057494	0.9297658862876255	0.8867654085045389	0.9031692944736422	0.8364389233954451	0.7763975155279503	0.8584169453734671	0.9135212613473483	0.8687689122471731	0.957318044274566	0.8947284599458513	0.9542920847268673	0.8703615225354355	0.8940914158305463	0.882943143812709	0.8399426660296225	0.8974358974358975	0.864787386526517	0.877050485746138	0.862876254180602	0.8792801401497053	0.9047619047619048	0.8198757763975155	0.9291288421723204	0.8251313903487817	0.7943940117853161	0.0	0.7934384456123587	0.9073100812231247	0.8351648351648352	0.916547220895047	0.9143175664914795	0.8676540850453894	0.7889791368052238	0.8797579232361841	0.8311833094441791	0.8866061474757126	0.9853479853479854	0.9542920847268673	0.8174868609651218	0.9103360407708234	0.8939321548017201	0.9705367096671444	0.94951425386208	0.894569198917025	0.9149546106067845	0.9745182353878006	0.9343844561235866	0.8729096989966555	0.9297658862876255	0.9308807134894092	0.9160694378085682	0.968944099378882	0.9746774964166268	0.988373944895684	0.9339066730371078	0.8781653129479217	0.8580984233158147	0.8249721293199554	0.8893135849657589	0.9259436215957955	0.8630355152094282	0.9289695811434941	0.8466316292403249	0.8461538461538461	0.8987099856665074	0.9246695333651855	0.9235547061634019	0.8805542283803154	0.8429686255773212	0.9783405000796305	0.925625099538143	0.9098582576843447	0.8229017359452142	0.8652651696129957	0.9673514890906195	0.9401178531613315	0.9025322503583373
SRR23478293	0.9593884376493073	0.9775441949354993	0.955406911928651	0.9796145883102405	0.9734034081860169	0.8714763497372193	0.8606465997770345	0.9038063385889473	0.9409141583054627	0.959229176620481	0.9767478897913681	0.8709985666507406	0.8440834527791049	0.9248287943940118	0.9714922758401019	0.9622551361681796	0.8420130594043638	0.8740245261984393	0.8663799968147794	0.8601688166905558	0.9479216435738175	0.8889950629081064	0.9628921802834847	0.9757923236184106	0.9168657429526995	0.9374104156712852	0.8249721293199554	0.9526994744386049	0.9582736104475235	0.9719700589265806	0.956681000159261	0.9749960184742793	0.9698996655518395	0.8530020703933747	0.874502309284918	0.9729256250995382	0.9698996655518395	0.9447364229972925	0.8270425226946966	0.9001433349259437	0.9686255773212294	0.8883580187928014	0.9480809046026437	0.8135053352444657	0.8077719382067208	0.883580187928014	0.935977066411849	0.9423475075648988	0.9526994744386049	0.9684663162924032	0.9609810479375697	0.9028507724159898	0.8743430482560918	0.7376970855231725	0.7644529383659818	0.8818283166109253	0.9087434304825609	0.8584169453734671	0.7905717470934862	0.9487179487179487	0.9388437649307214	0.9253065774804905	0.9493549928332538	0.8278388278388278	0.9093804745978659	0.9493549928332538	0.9569995222169135	0.9405956362478102	0.8996655518394648	0.8308647873865265	0.9348622392100653	0.8053830227743272	0.882306099697404	0.8080904602643733	0.9611403089663959	0.9184583532409619	0.9499920369485587	0.8509316770186336	0.84472049689441	0.8444019748367575	0.7752826883261665	0.917184265010352	0.8410574932314063	0.8407389711737537	0.8483835005574136	0.7880235706322662	0.8060200668896321	0.7177894569198917	0.94569198917025	0.8813505335244466	0.8455168020385412	0.7934384456123587	0.0	0.9270584487975793	0.8496575887880236	0.8729096989966555	0.867335562987737	0.8663799968147794	0.9053989488772097	0.9358178053830227	0.9442586399108138	0.8921802834846313	0.9915591654722089	0.9863035515209428	0.7900939640070075	0.957955088389871	0.9195731804427456	0.9802516324255455	0.9636884854276159	0.9409141583054627	0.9464882943143813	0.9745182353878006	0.9377289377289377	0.9012581621277274	0.94824016563147	0.9694218824653608	0.9445771619684663	0.9735626692148431	0.9800923713967192	0.9933110367892977	0.8948877209746775	0.8684503901895206	0.8894728459945851	0.8365981844242714	0.9076286032807772	0.8815097945532728	0.8869246695333652	0.885491320273929	0.8714763497372193	0.8929765886287625	0.9230769230769231	0.8845357541009715	0.9461697722567288	0.9119286510590858	0.8252906513776079	0.9762701067048893	0.9189361363274406	0.957318044274566	0.9251473164516643	0.8929765886287625	0.9741997133301481	0.9270584487975793	0.9577958273610447
