,SRR23478191,SRR23478195,SRR23478196,SRR23478197,SRR23478198,SRR23478199,SRR23478200,SRR23478201,SRR23478202,SRR23478203,SRR23478204,SRR23478205,SRR23478206,SRR23478207,SRR23478208,SRR23478209,SRR23478210,SRR23478211,SRR23478212,SRR23478213,SRR23478214,SRR23478215,SRR23478216,SRR23478217,SRR23478218,SRR23478220,SRR23478227,SRR23478228,SRR23478229,SRR23478230,SRR23478231,SRR23478232,SRR23478233,SRR23478234,SRR23478235,SRR23478236,SRR23478237,SRR23478238,SRR23478239,SRR23478240,SRR23478241,SRR23478242,SRR23478243,SRR23478244,SRR23478245,SRR23478246,SRR23478247,SRR23478248,SRR23478249,SRR23478250,SRR23478251,SRR23478252,SRR23478253,SRR23478254,SRR23478255,SRR23478256,SRR23478257,SRR23478258,SRR23478259,SRR23478260,SRR23478261,SRR23478262,SRR23478263,SRR23478264,SRR23478265,SRR23478266,SRR23478267,SRR23478268,SRR23478269,SRR23478270,SRR23478271,SRR23478272,SRR23478273,SRR23478274,SRR23478275,SRR23478276,SRR23478277,SRR23478278,SRR23478279,SRR23478280,SRR23478281,SRR23478282,SRR23478283,SRR23478284,SRR23478285,SRR23478286,SRR23478287,SRR23478288,SRR23478289,SRR23478290,SRR23478291,SRR23478292,SRR23478293,SRR23478294,SRR23492483,SRR23492508,SRR23492516,SRR23492517,SRR23492518,SRR23492520,SRR23492521,SRR23492522,SRR23492523,SRR23492524,SRR23492525,SRR23492530,SRR23492531,SRR23492532,SRR23492534,SRR23492545,SRR23492546,SRR23492547,SRR23492549,SRR23492550,SRR23492551,SRR23492553,SRR23492554,SRR23492555,SRR23492556,SRR23492560,SRR29856071,SRR29856073,SRR29856074,SRR29856077,SRR29856079,SRR29856080,SRR29856082,SRR29856083,SRR29856085,SRR29856086,SRR29856087,SRR29856088,SRR29856090,SRR29856091,SRR29856092,SRR29856093,SRR29856094,SRR29856095,SRR29856096,SRR29856097,SRR29856098,SRR29856099,SRR29856102
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Dysosmobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048038430744595676,0.0,0.0,0.0,0.0,0.0,0.0019264729491090063,0.0,0.0008131403480240689,0.00048084628946946624,0.0011183895190925068,0.0014388489208633094,0.0006504065040650406,0.0003211303789338471,0.0,0.0,0.0011205378581719224,0.0026787209107651095,0.00047793531942010514,0.003994886545222115,0.0,0.0,0.0,0.0,0.0,0.014560669456066946,0.021881123448726322,0.0,0.0,0.000321646831778707,0.0011230547088079577,0.0,0.0,0.0009716599190283401,0.0,0.04112483745123537,0.0,0.0026363486571099027,0.0,0.0001638001638001638,0.0,0.0,0.0,0.0,0.008560814084962043,0.0019117412776804205,0.000320666987333654,0.025435930251159814,0.004467134652201659,0.010951291271657405,0.003044871794871795,0.0008285004142502071,0.001301447860745079,0.0001618646811265782,0.0,0.007229707525468288,0.0008322237017310253,0.0,0.00015992323684631377,0.0006408202499198974,0.00016409583196586806,0.008626198083067093,0.000319642000958926,0.004722756690571978,0.0014696276943174395,0.006414235464514794,0.0003531696980399082,0.0060963993141550776,0.0009832841691248771,0.0051093725051892065,0.010486645911846632,0.00016869095816464237,0.016786570743405275,0.0,0.0030390275111964174,0.001275306870715766,0.0016041065126724415,0.004965243296921549,0.0014338059582603155,0.009223545195371457,0.0,0.003720478809446781,0.002746808854419131,0.012280701754385965,0.004826897470039946,0.0,0.00016103059581320451,0.0,0.0,0.0007537214999057848,0.004984724232191671,0.002785515320334262,0.004955570745044429,0.006126068031597614,0.0,0.0004972650422675286,0.0,0.0024154589371980675,0.003967597950074392,0.00016294606485253382,0.0,0.0003208213025344883,0.0003209757663296421,0.0,0.0,0.0,0.002635046113306983,0.001607717041800643,0.0008311170212765958,0.0,0.0004805382027871216,0.0,0.0041566746602717825,0.0,0.0027660266840221284,0.0,0.0,0.0,0.00016305233980107615,0.0,0.004304635761589404,0.01322919987248964,0.018652327339942865,0.0,0.0,0.0,0.0,0.0011210762331838565,0.0,0.006612663250123987,0.008588559390698428,0.0006419515326592842,0.00016702856188408218,0.00015936254980079682,0.0008147303242626691
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010248198558847078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017585931254996002,0.006341463414634147,0.0,0.0,0.0,0.003521690411397471,0.007031642390758413,0.0003186235462800701,0.0,0.0,0.0,0.0,0.006533864541832669,0.0,0.0,0.0016329196603527107,0.014111610006414367,0.03469224620303757,0.0,0.0,0.0046429715017611275,0.012197079120526401,0.0014574898785425102,0.007460265974699967,0.000812743823146944,0.0,0.003954522985664854,0.0020823322120775267,0.007207207207207207,0.0001601281024819856,0.0006398976163813789,0.010246557796990073,0.0,0.0014537231465029882,0.0003186235462800701,0.000641333974667308,0.00031994880819068947,0.0,0.0,0.004807692307692308,0.0004971002485501243,0.002440214738897023,0.003722887665911298,0.00847593155285463,0.0,0.0,0.0,0.013913321605629298,0.0,0.0,0.0,0.03244366309733099,0.0,0.0,0.0,0.0010595090941197245,0.0005715374357020385,0.0006555227794165847,0.006865719303847996,0.0019662461084712438,0.0,0.0001598721023181455,0.004489337822671156,0.0,0.0,0.004010266281681104,0.003475670307845084,0.00047793531942010514,0.000670803286936106,0.0012982797792924375,0.0042057586541572305,0.0,0.005789473684210527,0.0004993342210386152,0.0014252627828255835,0.011916264090177134,0.0,0.0,0.000942151874882231,0.005467116899823122,0.0006554153694904145,0.0,0.0,0.0003245699448231094,0.08254599701640974,0.0001621796951021732,0.0,0.012564060175235576,0.0,0.0,0.0017645171639396856,0.0,0.0,0.0,0.009990331936835321,0.0004940711462450593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011389521640091116,0.02345245692405871,0.15137614678899083,0.0001607200257152041,0.0,0.0,0.0,0.0,0.0,0.0,0.037968599807753925,0.019936204146730464,0.0,0.0,0.0,0.03686559761944123,0.005185545292497164,0.0,0.0,0.0,0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047961630695443646,0.0013008130081300813,0.0,0.0,0.0,0.0,0.00016742005692281934,0.0,0.0,0.0,0.0,0.0025678061306371367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003202049311559398,0.0,0.0,0.0,0.000812743823146944,0.0,0.0,0.0019221528111484864,0.0,0.0,0.0,0.0,0.0,0.00048457438216766274,0.0,0.000481000481000481,0.0,0.0,0.0,0.00016025641025641026,0.0,0.0009760858955588092,0.0,0.0,0.000985869208018403,0.00016644474034620507,0.0,0.00031984647369262754,0.0,0.0,0.0007987220447284345,0.0,0.00034983382893125764,0.0004898758981058132,0.0,0.0,0.0005715374357020385,0.0,0.0,0.00016385384237260363,0.0,0.0009592326139088729,0.000320666987333654,0.0,0.0,0.0016041065126724415,0.0,0.0,0.0,0.0,0.00016175994823681658,0.0011310389400549362,0.0003508771929824561,0.0008322237017310253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005126452494873548,0.0,0.0,0.0,0.0009730781706130393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001136880400181901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002277904328018223,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002106627775076973,0.0,0.0,0.0,0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Merdimmobilis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001601281024819856,0.0,0.0,0.0,0.0,0.00048084628946946624,0.0009632364745545031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013393604553825547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006694560669456067,0.0,0.0,0.0,0.0,0.0,0.0003202049311559398,0.0,0.0,0.0,0.005364109232769831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048457438216766274,0.00047793531942010514,0.0,0.0,0.0003190810465858328,0.003105590062111801,0.0009615384615384616,0.0,0.0006507239303725395,0.0,0.0,0.000821557673348669,0.0,0.000321646831778707,0.0,0.0,0.0,0.00718849840255591,0.006552661019657983,0.0006996676578625153,0.0009797517962116264,0.0,0.0,0.0024766622213755,0.0009832841691248771,0.0004790036723614881,0.005243322955923316,0.0,0.001278976818545164,0.0,0.001599488163787588,0.0015941335883947075,0.0,0.0,0.0003186235462800701,0.004863323830286768,0.0001622849724115547,0.007440957618893562,0.0004847309743092584,0.002807017543859649,0.0011651131824234355,0.002672367717797969,0.0,0.0,0.0,0.0007537214999057848,0.00016079755587715066,0.00032770768474520726,0.00017088174982911826,0.0006448492664839593,0.0,0.0001657550140891762,0.0011352578657152124,0.0,0.00016531658125309968,0.0,0.0,0.0006416426050689766,0.0006419515326592842,0.0,0.0,0.00016113438607798906,0.0014822134387351778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027660266840221284,0.000797702616464582,0.0,0.0,0.010272297407467797,0.0,0.0038079470198675498,0.0007969397513547976,0.0,0.0,0.0,0.0001594896331738437,0.005770155473633595,0.0004804612427930814,0.0,0.004132914531327492,0.0030789175174201914,0.002728294013801958,0.00016702856188408218,0.0,0.0008147303242626691
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,0.0009607686148919135,0.0,0.0,0.0,0.00031887755102040814,0.0,0.0,0.0,0.0025620496397117695,0.0,0.0,0.001850917045263335,0.0,0.007212694342041994,0.0,0.0152512441804463,0.010408196454708083,0.0,0.0,0.002398081534772182,0.012845528455284553,0.0009633911368015414,0.00576,0.0,0.020649911957739714,0.0015067805123053742,0.0,0.00031959092361776926,0.0032388663967611335,0.0,0.004975124378109453,0.017211155378486057,0.03476021886063727,0.00033472803347280337,0.0022860875244937948,0.009140474663245671,0.0038369304556354917,0.000643293663557414,0.003369164126423873,0.01905219340377842,0.015246348900658001,0.0006477732793522267,0.0035679532922478106,0.0011378413524057217,0.0005264081417792595,0.0016477179106936892,0.011052378664103796,0.0036036036036036037,0.0003202562049639712,0.03199488081906895,0.0004803073967339097,0.0067039106145251395,0.0,0.0006372470925601402,0.003046336379669713,0.00015997440409534473,0.0001595405232929164,0.0004903563255966002,0.0004807692307692308,0.00927920463960232,0.002440214738897023,0.02735513111039171,0.009275547737086198,0.0,0.00033288948069241014,0.00964940495336121,0.004158004158004158,0.004485741749439282,0.0,0.0001597444089456869,0.001917852005753556,0.0,0.0,0.0,0.0010595090941197245,0.00038102495713469235,0.0,0.004311033051253393,0.00016385384237260363,0.0011808367071524967,0.0007993605115907274,0.006573673240339907,0.004318618042226488,0.0007970667941973537,0.021495027269810715,0.004965243296921549,0.0,0.005534127117222874,0.003732554365465758,0.0009705596894208993,0.0022620778801098725,0.0010526315789473684,0.0,0.0037413148049171567,0.0024154589371980675,0.0,0.0,0.0001884303749764462,0.000482392667631452,0.0,0.0,0.0025793970659358373,0.0,0.004972650422675286,0.0017839766461239053,0.0004830917874396135,0.0023144321375433955,0.0,0.0,0.0,0.017974642914459958,0.0,0.0,0.0006445375443119562,0.0018115942028985507,0.006109324758842444,0.0,0.0014395393474088292,0.0,0.0,0.0,0.0,0.0003254149040026033,0.0001595405232929164,0.000327653997378768,0.0,0.0017935757378118376,0.0,0.00347682119205298,0.0,0.0,0.0,0.0006408202499198974,0.0014354066985645933,0.0030453598333066195,0.0,0.0,0.00016531658125309968,0.0,0.0008024394158241052,0.0,0.0,0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003348401138456387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016736401673640169,0.0,0.0,0.0,0.0,0.00032087277394513073,0.0,0.0,0.0,0.0001621796951021732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004803073967339097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01248767663489977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004023089032709463,0.0,0.0004138216428719222,0.0,0.0,0.0,0.0,0.0006554153694904145,0.00016869095816464237,0.0,0.0,0.0,0.0,0.0,0.0,0.00015931177314003505,0.0,0.0022719896137617657,0.0,0.0,0.0,0.00033288948069241014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016113438607798906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016204829039053638,0.0,0.0,0.0,0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016742005692281934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002293202293202293,0.0,0.0,0.0,0.0,0.00016152479405588758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032536196518626975,0.0,0.0,0.00016431153466973383,0.0,0.0,0.0007996161842315689,0.0,0.0,0.0003194888178913738,0.0,0.007171593493090782,0.00032658393207054214,0.0,0.0,0.005905886835587731,0.005735824319895116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016041065126724414,0.0,0.009240082842122032,0.0,0.0,0.00016175994823681658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016113438607798906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004200974626113258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A,0.02401921537229784,0.0,0.0,0.0,0.00701530612244898,0.0,0.0,0.003356777493606138,0.004643714971977582,0.002436251421146662,0.0018406961178045514,0.002523977788995457,0.0,0.0,0.010435061807673784,0.029378712473912345,0.0,0.0011219746754287546,0.0183735420993769,0.0027178257394084734,0.010081300813008131,0.0006422607578676942,0.02576,0.015095551629998394,0.04129982391547943,0.004855181650761761,0.0,0.0,0.06493927125506073,0.0,0.12774835499919757,0.022948207171314742,0.0,0.00033472803347280337,0.010287393860222076,0.0,0.06810551558752997,0.0030556449018977164,0.0062570190919300495,0.011047070124879923,0.06515808056491734,0.005668016194331984,0.042815439506973724,0.002600780234070221,0.0043867345148271624,0.01384083044982699,0.0312349831811629,0.023423423423423424,0.0,0.03199488081906895,0.011367275056035863,0.010215482841181164,0.001938297528670651,0.0,0.021645021645021644,0.0006398976163813789,0.000797702616464582,0.009807126511932003,0.0033653846153846156,0.0024855012427506215,0.010086220920774361,0.017481385561670445,0.03054533823764593,0.0006572461386789353,0.0006657789613848203,0.04326149887423609,0.005757236526467296,0.0387696251201538,0.0,0.0001597444089456869,0.004315167012945501,0.00034983382893125764,0.00016329196603527107,0.00186219739292365,0.00688680911177821,0.005143836921318346,0.00016388069485414618,0.0051093725051892065,0.00016385384237260363,0.003711201079622132,0.000319744204636291,0.039762706429373094,0.0030390275111964174,0.00047824007651841227,0.011068334937439845,0.0004965243296921549,0.00047793531942010514,0.002683213147744424,0.0029211295034079843,0.017631834357813004,0.0030699628372919696,0.002105263157894737,0.0018308921438082556,0.006235524674861928,0.014492753623188406,0.0,0.0,0.003014885999623139,0.0011255828911400547,0.010978207438964443,0.002563226247436774,0.005803643398355635,0.012495942875689711,0.0,0.0012974375608173856,0.00322061191626409,0.06926764754504877,0.0004888381945576015,0.0,0.0036894449791466154,0.046380998234633285,0.0,0.0,0.05526909442475024,0.08415678524374176,0.0040192926045016075,0.004654255319148936,0.0012795905310300703,0.0,0.004722979109900091,0.0,0.0003209757663296421,0.0006508298080052066,0.022814294830887046,0.021133682830930537,0.0001607200257152041,0.11087559106473178,0.0,0.005629139072847682,0.001912655403251514,0.01596370357923038,0.0,0.013617430310797821,0.03476874003189793,0.02404231447347331,0.0006406149903907751,0.0,0.055215738138535295,0.0016204829039053639,0.004975124378109453,0.0,0.011474103585657371,0.019879419912009123
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium,0.0006405124099279424,0.0,0.0,0.0,0.0,0.0004804612427930814,0.017684887459807074,0.0,0.019695756605284227,0.0,0.003179384203480589,0.001177856301531213,0.0012742911755336094,0.00016028209648982208,0.040616471343714884,0.0,0.007968775410635875,0.0006411283859592883,0.0014379293816903658,0.01167066346922462,0.00016260162601626016,0.0004816955684007707,0.00336,0.0,0.0012806146950536258,0.0015067805123053742,0.0009558706388402103,0.00031959092361776926,0.0,0.0033734939759036144,0.0035307334296260633,0.0011155378486055777,0.000160926939169617,0.0033472803347280333,0.005715218811234487,0.00016035920461834508,0.00047961630695443646,0.0,0.009144874057436227,0.005443483829650976,0.0,0.003076923076923077,0.0021083360363282518,0.03364759427828348,0.004562203895420249,0.0,0.004965561428800256,0.00475020475020475,0.0001601281024819856,0.0,0.0036823567082933076,0.0006384676775738228,0.00048457438216766274,0.0015931177314003505,0.0,0.014717645176771717,0.0004786215698787492,0.0009807126511932004,0.0009615384615384616,0.013587406793703396,0.003578981617048967,0.011168662997733895,0.0015992323684631377,0.000821557673348669,0.00016644474034620507,0.0008041170794467674,0.00047976971053894133,0.006087792374239026,0.0,0.0003194888178913738,0.01853923605561771,0.0005247507433968865,0.0,0.0014483757500517278,0.0,0.0026671746999428463,0.0024582104228121925,0.0007983394539358135,0.002130099950843847,0.001349527665317139,0.0014388489208633094,0.001924001924001924,0.0023992322456813818,0.00015941335883947074,0.012672441450112287,0.0026481297583581596,0.00015931177314003505,0.028509139694784504,0.0,0.008249757360077645,0.0067862336403296175,0.002105263157894737,0.004161118508655127,0.0035631569570639585,0.000966183574879227,0.0,0.0,0.0007537214999057848,0.000964785335262904,0.0029493691627068656,0.001367053998632946,0.006609704981460584,0.0,0.0,0.0012974375608173856,0.0,0.009588361712679782,0.0011406224539677367,0.0,0.0006416426050689766,0.002407318247472316,0.0,0.0,0.018208185626812763,0.02256258234519104,0.0003215434083601286,0.02111037234042553,0.0,0.0,0.00036330608537693006,0.001278976818545164,0.0003209757663296421,0.0,0.0006381620931716656,0.0,0.0,0.0045654655144301325,0.0,0.00728476821192053,0.003825310806503028,0.0038648966560241977,0.0,0.008330663248958666,0.0,0.0025645135438371533,0.0206598334401025,0.0,0.0011572160687716977,0.0011343380327337547,0.0044936607286149895,0.0008351428094204109,0.0,0.0006517842594101353
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,0.0044835868694955965,0.00031887755102040814,0.0,0.0,0.0,0.0032030749519538757,0.0001607717041800643,0.0,0.0001601281024819856,0.007633587786259542,0.00786479250334672,0.0,0.0,0.0012822567719185766,0.0,0.0012843152994060042,0.007968775410635875,0.0012822567719185766,0.0,0.0,0.003089430894308943,0.0,0.00128,0.0,0.0006403073475268129,0.0030135610246107484,0.00015931177314003505,0.0,0.0,0.0,0.0,0.0,0.0,0.0033472803347280333,0.0062050947093403004,0.003527902501603592,0.0,0.0001608234158893535,0.00048130916091769613,0.0001601024655779699,0.0,0.002591093117408907,0.0003243593902043464,0.00016254876462938882,0.0014037550447446921,0.0016477179106936892,0.0,0.0004914004914004914,0.0001601281024819856,0.0009598464245720685,0.0,0.0,0.001130673558391213,0.0,0.004970338303671637,0.0011198208286674132,0.0001595405232929164,0.002615233736515201,0.003044871794871795,0.00016570008285004143,0.003090938669269562,0.0011330527678860473,0.0015992323684631377,0.0,0.0034953395472703064,0.0,0.00015992323684631377,0.00016020506247997436,0.0,0.010543130990415336,0.000639284001917852,0.0033234213748469478,0.0008164598301763554,0.0010345541071798054,0.0001765848490199541,0.004953324442751,0.0,0.0006386715631486508,0.013108307389808291,0.0,0.000639488409272582,0.000641333974667308,0.003838771593090211,0.000637653435357883,0.00048123195380173246,0.00033101621979476995,0.0,0.0001677008217340265,0.0,0.00016175994823681658,0.00016157699143641945,0.0015789473684210526,0.0004993342210386152,0.0,0.0,0.0,0.0,0.0,0.001447178002894356,0.0008192692118630182,0.0,0.0017733354828308884,0.0,0.0,0.0001621796951021732,0.00821256038647343,0.0,0.0,0.0004806921967633392,0.00048123195380173246,0.0008024394158241052,0.0,0.00022737608003638017,0.0,0.0,0.0009646302250803858,0.01363031914893617,0.0046385156749840055,0.0,0.0,0.0,0.0035307334296260633,0.0,0.0004786215698787492,0.0,0.0,0.006685145931844122,0.0,0.00016556291390728477,0.0001593879502709595,0.00016803898504453034,0.00017711654268508679,0.0003204101249599487,0.004146730462519936,0.0011219746754287546,0.0,0.0,0.0034716482063150934,0.0008102414519526819,0.005135612261274273,0.0,0.00047808764940239046,0.0011406224539677367
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001626280696048138,0.0,0.0,0.0,0.00016260162601626016,0.0,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013389121338912135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048653908530651963,0.00032509752925877764,0.0005264081417792595,0.0,0.00016017940092904052,0.0006552006552006552,0.0,0.00015997440409534473,0.0,0.0,0.0,0.0,0.0,0.0025595904655255157,0.0,0.00032690421706440013,0.00016025641025641026,0.0,0.00016268098259313488,0.0,0.0,0.0,0.00016644474034620507,0.0,0.0,0.0,0.0,0.0,0.000639284001917852,0.0,0.0,0.0,0.0,0.0005715374357020385,0.00016388069485414618,0.0,0.00032770768474520726,0.0,0.0,0.0,0.0,0.0,0.00016041065126724414,0.0008275405494869249,0.0,0.0,0.0004868549172346641,0.0,0.0,0.0,0.00033288948069241014,0.0,0.0,0.0,0.0,0.0,0.002090368226402959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006648936170212766,0.0003198976327575176,0.0004805382027871216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016294606485253382
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola,0.0,0.0,0.0,0.0,0.0,0.0046444586803331194,0.0,0.0,0.0016012810248198558,0.0,0.03614457831325301,0.0016826518593303045,0.0,0.0,0.0,0.0011237758869802536,0.0,0.0,0.0,0.003996802557953637,0.007642276422764228,0.0,0.0,0.0,0.0,0.00016742005692281934,0.0,0.004953659316075424,0.00016194331983805668,0.0,0.0,0.0,0.0,0.0,0.005225342913128674,0.0,0.0,0.0017690575747828885,0.0,0.001601024655779699,0.007061466859252127,0.00437246963562753,0.006000648718780408,0.00016254876462938882,0.0007018775223723461,0.0004943153732081067,0.0,0.0,0.0,0.00031994880819068947,0.0046429715017611275,0.0019154030327214685,0.0,0.0012744941851202804,0.007856341189674524,0.054551271796512556,0.002074026802807913,0.003105590062111801,0.0,0.0016570008285004142,0.0006507239303725395,0.0066364519261897055,0.07500399808092116,0.0,0.004660452729693742,0.01061434544869733,0.00015992323684631377,0.0006408202499198974,0.0,0.03178913738019169,0.003516062010548186,0.00034983382893125764,0.017962116263879817,0.0,0.0,0.00838254905696323,0.00032776138970829236,0.002075682580233115,0.021956414877928886,0.0,0.000319744204636291,0.0,0.011196417146513116,0.003188267176789415,0.0012832852101379532,0.0018205892088712346,0.0006372470925601402,0.0001677008217340265,0.022882181110029213,0.0012940795858945326,0.05913717886572952,0.0,0.0006657789613848203,0.17619811152681275,0.0,0.001035625517812759,0.0,0.0,0.001929570670525808,0.0006554153694904145,0.0010252904989747095,0.005964855714976625,0.0,0.0,0.0,0.0006441223832528181,0.0,0.0,0.0001602307322544464,0.0006416426050689766,0.0017653667148130317,0.0,0.006139154160982265,0.00048340315823396714,0.0,0.0,0.020944148936170214,0.0,0.0,0.0,0.0,0.0017653667148130317,0.0,0.0,0.0,0.0,0.0037502038154247513,0.0,0.0,0.0,0.0,0.0,0.00016020506247997436,0.0,0.0,0.0,0.0,0.0,0.0006481931615621455,0.0,0.0,0.0,0.0008147303242626691
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Huintestinicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00768,0.0,0.0,0.0020090406830738324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004898758981058132,0.0,0.0,0.0001608234158893535,0.0014439274827530884,0.0,0.0,0.0,0.0014596172559195588,0.0,0.0,0.0,0.0,0.0013104013104013104,0.0,0.0006398976163813789,0.0,0.0,0.0020998223227265385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006507239303725395,0.0,0.0,0.0,0.0004993342210386152,0.0,0.0,0.0,0.0,0.0,0.0,0.0006996676578625153,0.0,0.0035174839644113386,0.0001765848490199541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024826216484607746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016294606485253382
