Feature ID	Taxon	Confidence
6d4f5a11c580493d7386ca83b78dc9fc	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Eubacteriales; f__Eubacteriaceae; g__Eubacterium_O_258270; s__Eubacterium_O_258270 limosum	0.9604635933462207
f3e347ca140298444a39e21525ba955f	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_G_180878; s__	0.9706595348238272
582fae36f33acd1efdcaf7cacf00ef0a	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_G_180878; s__Eubacterium_G_180878 ventriosum	0.9698939242061313
f4bd0197c10f42a4b9996f7077bda26b	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_G_180878; s__Eubacterium_G_180878 ventriosum	0.7832171939391958
4d073d8715ae97c1950c255bcabe1fae	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_G_180878; s__	0.9616822908060592
3b85de417098850f40405417a07bd1a8	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_G_180878; s__	0.9271498306376321
c3ea99e07ab21b3973b97d8a12f01c46	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.902410671468828
5c809936d5901ed952f440c606e6c343	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_G_180878; s__Eubacterium_G_180878 ventriosum	0.904511503148922
ccab1783362aa15ea78fcdd98f8a41c6	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_G_180878; s__Eubacterium_G_180878 ventriosum	0.9613578378952056
32d1b8c1e13d30df0aaa7f3d5db08681	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_G_180878	0.9999999895493209
19c8480756b9044c5d1cbe2a9f7ef60d	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_G_180878; s__Eubacterium_G_180878 ventriosum	0.9875561955969493
24d036249b9a7de2e71c19fd054a807e	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Terrisporobacter; s__Terrisporobacter mayombei	0.9788212985210211
03f58b167e0c6573f98ae0abf16d16be	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_G_180878; s__Eubacterium_G_180878 ventriosum	0.9894495269462107
e97669ca31f5f6821b06a9b162b419a0	d__Bacteria; p__Bdellovibrionota_473306; c__UBA2428; o__UBA2428; f__UBA2428; g__JAACVK01; s__JAACVK01 sp009991595	0.9999999976092228
a852491066c460822af178c50691d2ec	d__Bacteria; p__Bdellovibrionota_473306; c__Bdellovibrionia; o__Bdellovibrionales; f__SG-bin7; g__SG-bin7; s__SG-bin7 sp002083485	0.8351187821704816
0f444e7ede4b526244c4ef1115be8fbe	d__Bacteria; p__Bdellovibrionota_473306; c__Bacteriovoracia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__Peredibacter starrii	0.9953590526560417
440f0421c62d496c568ea76483e05084	d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_B; s__Campylobacter_B hominis	0.9999999999976552
1e68716d2e65bdc6fb9b1e13d09bd18b	d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_B; s__Campylobacter_B gracilis	0.9999940214682482
3b066eb8763a75bf751260f229cacd03	d__Bacteria; p__Bdellovibrionota_473306; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Bdellovibrio bacteriovorus_E	0.9898337172033806
ab41c02dfabdb20e470f28be9ab0880c	d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_A_477346; s__Campylobacter_A_477346 showae	0.8664666984106197
7e4c8c964ee846be66d272ff7d413421	d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_A_477346; s__Campylobacter_A_477346 showae	0.909390198611987
9d4d3f18452ecbc8c359ae9ab84c67ac	d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_A_477346; s__Campylobacter_A_477346 showae	0.8692146388797173
6127039c2a66ec5995f4b9cd2fbf5fce	d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_A_477346; s__Campylobacter_A_477346 curvus	0.9999499678419576
6b25a378e95a985d2094c08056c9f2c0	d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_A_477346; s__Campylobacter_A_477346 concisus	0.9981458997545465
697d8730395a1735976383f329d7c402	d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_A_477346; s__Campylobacter_A_477346 concisus	0.9996297165076938
