,Source,Target,Type,Weight,Sign,asso,group
13,Gemmiger_A_73129,Granulicatella,Undirected,0.193320215314767,Negative,-0.301464550039629,low_edge
14,Gemmiger_A_73129,Ruminococcus_E,Undirected,0.409463059685536,Positive,0.302532244248063,low_edge
15,Gemmiger_A_73129,Faecalibacillus,Undirected,0.45575022037655,Positive,0.407584354759653,low_edge
16,Gemmiger_A_73129,Thomasclavelia,Undirected,0.149792288022597,Negative,-0.445706307011699,low_edge
17,Gemmiger_A_73129,Eggerthella,Undirected,0.174735180416221,Negative,-0.362124044885296,low_edge
18,Gemmiger_A_73129,Faecalibacterium,Undirected,0.451742096106274,Positive,0.398826541636115,low_edge
19,Gemmiger_A_73129,Vescimonas,Undirected,0.409347982175055,Positive,0.302260387678641,low_edge
20,Gemmiger_A_73129,Clostridium_AP_143938,Undirected,0.191416315668644,Negative,-0.307615149133738,low_edge
21,Gemmiger_A_73129,Bariatricus,Undirected,0.458239496959605,Positive,0.412991114690836,low_edge
22,Gemmiger_A_73129,Anaerobutyricum,Undirected,0.471193708489275,Positive,0.440727812117348,low_edge
23,Gemmiger_A_73129,Dorea_A,Undirected,0.435855770822933,Positive,0.363482577372427,low_edge
24,Gemmiger_A_73129,Hominimerdicola,Undirected,0.447339064174965,Positive,0.389131780025993,low_edge
25,Gemmiger_A_73129,Lentihominibacter,Undirected,0.561156576887148,Positive,0.61483289998119,low_edge
26,Gemmiger_A_73129,Fusicatenibacter,Undirected,0.410951864479029,Positive,0.306044588078535,low_edge
27,Gemmiger_A_73129,Enterocloster,Undirected,0.192309982822506,Negative,-0.304726327696361,low_edge
28,Gemmiger_A_73129,Agathobacter_164117,Undirected,0.425489471283647,Positive,0.339875304788112,low_edge
29,Gemmiger_A_73129,Roseburia_A_166204,Undirected,0.411313152756355,Positive,0.306895591764675,low_edge
30,Gemmiger_A_73129,Onthenecus,Undirected,0.473410258301191,Positive,0.445406487875163,low_edge
31,Gemmiger_A_73129,Schaedlerella,Undirected,0.164961483609533,Negative,-0.394578647711186,low_edge
32,Gemmiger_A_73129,Sellimonas,Undirected,0.179890771273903,Negative,-0.345158294083426,low_edge
33,Gemmiger_A_73129,Faecalimonas,Undirected,0.172615066248513,Negative,-0.369131657197904,low_edge
34,Gemmiger_A_73129,Blautia_A_141893,Undirected,0.424732468081734,Positive,0.338134533441333,low_edge
35,Gemmiger_A_73129,Ruminococcus_B,Undirected,0.109132453477303,Negative,-0.587289970894738,low_edge
36,Gemmiger_A_73129,1_Aristaeellaceae(F),Undirected,0.417948911593291,Positive,0.322433060969131,low_edge
37,Methanobrevibacter_A,Limiplasma,Undirected,0.423826336077074,Positive,0.336047818003261,low_edge
38,Bacteroides_H_857956,Blautia_A_141780,Undirected,0.190915004669893,Negative,-0.309237059336638,low_edge
39,Bacteroides_H_857956,Gemella,Undirected,0.189945533234626,Negative,-0.312376478253069,low_edge
40,Bacteroides_H_857956,Alistipes_A_871400,Undirected,0.505962008691555,Positive,0.511852926287834,low_edge
41,Bacteroides_H_857956,Phocaeicola_A,Undirected,0.568808165223258,Positive,0.628147203243734,low_edge
42,Bacteroides_H_857956,Pauljensenia,Undirected,0.186886006488097,Negative,-0.322308732889751,low_edge
43,Bacteroides_H_857956,Prevotella,Undirected,0.429218599772815,Positive,0.348417186309389,low_edge
44,Bacteroides_H_857956,Parabacteroides_B_862066,Undirected,0.461916029954095,Positive,0.420931282359276,low_edge
45,Bacteroides_H_857956,Vescimonas,Undirected,0.414149350953367,Positive,0.313558034023278,low_edge
46,Bacteroides_H_857956,Barnesiella_B,Undirected,0.435904202776167,Positive,0.363591863108818,low_edge
47,Bacteroides_H_857956,Agathobacter_164117,Undirected,0.421185191749199,Positive,0.329946835499176,low_edge
48,Bacteroides_H_857956,Merdimonas,Undirected,0.190252650096341,Negative,-0.311381541351997,low_edge
49,Bacteroides_H_857956,Faecousia,Undirected,0.408588738069509,Positive,0.300465438523568,low_edge
50,Bifidobacterium_388775,Streptococcus,Undirected,0.516342709101966,Positive,0.53215124992235,low_edge
51,Bifidobacterium_388775,Eggerthella,Undirected,0.434134319962141,Positive,0.359592064310583,low_edge
52,Bifidobacterium_388775,Blautia_A_141781,Undirected,0.410438481906626,Positive,0.304834432766873,low_edge
53,Bifidobacterium_388775,Vescimonas,Undirected,0.189195835074353,Negative,-0.314806787721553,low_edge
54,Bifidobacterium_388775,Anaerostipes,Undirected,0.467747069238624,Positive,0.433413635391851,low_edge
55,Bifidobacterium_388775,Barnesiella_B,Undirected,0.189875607187337,Negative,-0.312603063660172,low_edge
56,Bifidobacterium_388775,Lachnospira,Undirected,0.188250729311866,Negative,-0.317873756925436,low_edge
57,Bifidobacterium_388775,Romboutsia_B,Undirected,0.438359709651162,Positive,0.369120368513746,low_edge
58,Bifidobacterium_388775,Dialister_37762,Undirected,0.191573251184926,Negative,-0.307107616399423,low_edge
59,Bifidobacterium_388775,Agathobacter_164117,Undirected,0.173130073474261,Negative,-0.367427750785364,low_edge
60,Bifidobacterium_388775,Sellimonas,Undirected,0.457637077590116,Positive,0.411684920790021,low_edge
61,Bifidobacterium_388775,Ruminococcus_B,Undirected,0.418121622998598,Positive,0.322835108756428,low_edge
62,Enterococcus_B,Enterocloster,Undirected,0.414191074946099,Positive,0.313655806654387,low_edge
63,Blautia_A_141780,Clostridium_AQ,Undirected,0.488210136906793,Positive,0.476142272070073,low_edge
64,Blautia_A_141780,Gemella,Undirected,0.418036009467306,Positive,0.322635827446525,low_edge
65,Blautia_A_141780,Granulicatella,Undirected,0.423380746415929,Positive,0.335020472792297,low_edge
66,Blautia_A_141780,Thomasclavelia,Undirected,0.483229597179724,Positive,0.46589670153794,low_edge
67,Blautia_A_141780,Clostridium_AP_143938,Undirected,0.505918990148439,Positive,0.511767911408123,low_edge
68,Blautia_A_141780,Lentihominibacter,Undirected,0.140725541820428,Negative,-0.476705188959593,low_edge
69,Blautia_A_141780,Onthenecus,Undirected,0.175059017011817,Negative,-0.361055250827018,low_edge
70,Blautia_A_141780,Schaedlerella,Undirected,0.441066836099533,Positive,0.375187436584428,low_edge
71,Blautia_A_141780,Sellimonas,Undirected,0.436218271639044,Positive,0.364300325532667,low_edge
72,Blautia_A_141780,Faecalimonas,Undirected,0.431042308591038,Positive,0.352574290773169,low_edge
73,Blautia_A_141780,Ruminococcus_B,Undirected,0.513704750643997,Positive,0.527033860907565,low_edge
74,Eubacterium_G_180878,Eggerthella,Undirected,0.165855194066327,Negative,-0.39159511453225,low_edge
75,Eubacterium_G_180878,Limiplasma,Undirected,0.411676768791124,Positive,0.307751551239894,low_edge
76,Eubacterium_G_180878,Agathobaculum,Undirected,0.409501114913517,Positive,0.302622133423241,low_edge
77,Eubacterium_G_180878,Nanosynbacter,Undirected,0.174881538528692,Negative,-0.361640950921555,low_edge
78,Eubacterium_G_180878,Agathobacter_164117,Undirected,0.415438487463273,Positive,0.316575676121548,low_edge
79,1_Christensenellales(O),1_CAG-508(F),Undirected,0.414599383192634,Positive,0.31461223568311,low_edge
80,1_Christensenellales(O),Hominicoprocola,Undirected,0.419156280395595,Positive,0.325241146792238,low_edge
81,1_Christensenellales(O),Intestinibacter,Undirected,0.189427409599679,Negative,-0.314055848616572,low_edge
82,1_Christensenellales(O),Faecousia,Undirected,0.418856733744121,Positive,0.324545008170898,low_edge
83,1_Lachnospiraceae(F),Lentihominibacter,Undirected,0.189061397535564,Negative,-0.315242833933945,low_edge
84,Clostridium_AQ,Granulicatella,Undirected,0.413093622447444,Positive,0.311081807976273,low_edge
85,Clostridium_AQ,Enterococcus_H_360604,Undirected,0.415047728492446,Positive,0.315661680116306,low_edge
86,Clostridium_AQ,Thomasclavelia,Undirected,0.549732961432763,Positive,0.59451918795978,low_edge
87,Clostridium_AQ,Bulleidia,Undirected,0.450430590030871,Positive,0.395946927252367,low_edge
88,Clostridium_AQ,Eggerthella,Undirected,0.471612567571088,Positive,0.441613442502364,low_edge
89,Clostridium_AQ,Faecalibacterium,Undirected,0.172850686961957,Negative,-0.368351972118614,low_edge
90,Clostridium_AQ,Blautia_A_141781,Undirected,0.421562520791449,Positive,0.330820165293713,low_edge
91,Clostridium_AQ,Phocaeicola_A,Undirected,0.190782974816875,Negative,-0.309664387692453,low_edge
92,Clostridium_AQ,Vescimonas,Undirected,0.19165116472461,Negative,-0.30685567898216,low_edge
93,Clostridium_AQ,Clostridium_AP_143938,Undirected,0.410052115213075,Positive,0.303922986470867,low_edge
94,Clostridium_AQ,Bariatricus,Undirected,0.158315192959241,Negative,-0.416866628806479,low_edge
95,Clostridium_AQ,Anaerobutyricum,Undirected,0.189217990876347,Negative,-0.314734932637174,low_edge
96,Clostridium_AQ,Dorea_A,Undirected,0.178507399341387,Negative,-0.349700185873704,low_edge
97,Clostridium_AQ,Lentihominibacter,Undirected,0.142682277993028,Negative,-0.469987352934449,low_edge
98,Clostridium_AQ,Agathobacter_164117,Undirected,0.17075192278778,Negative,-0.375304747120329,low_edge
99,Clostridium_AQ,Onthenecus,Undirected,0.189525022321594,Negative,-0.313739378885625,low_edge
100,Clostridium_AQ,Sellimonas,Undirected,0.432188293379857,Positive,0.355179731650242,low_edge
101,Clostridium_AQ,Faecalimonas,Undirected,0.477226728178061,Positive,0.453416212537171,low_edge
102,Clostridium_AQ,Ruminococcus_B,Undirected,0.523458645960935,Positive,0.545816675781229,low_edge
103,Gemella,Granulicatella,Undirected,0.485668338509058,Positive,0.470925883975935,low_edge
104,Gemella,Streptococcus,Undirected,0.466365617608813,Positive,0.430468691859953,low_edge
105,Gemella,Thomasclavelia,Undirected,0.426631153746075,Positive,0.342496332290887,low_edge
106,Gemella,Clostridium_T,Undirected,0.424388118980451,Positive,0.337341924858274,low_edge
107,Gemella,Dialister_37762,Undirected,0.191174811916792,Negative,-0.308396369755674,low_edge
108,Gemella,Sellimonas,Undirected,0.443388493223087,Positive,0.380367261047068,low_edge
109,Gemella,Ruminococcus_B,Undirected,0.473572392084679,Positive,0.445747947249105,low_edge
110,Gemella,Haemophilus_D_735815,Undirected,0.435201132623437,Positive,0.362004478820303,low_edge
111,Granulicatella,Streptococcus,Undirected,0.499677120757716,Positive,0.499354033013421,low_edge
112,Granulicatella,Thomasclavelia,Undirected,0.420688020165548,Positive,0.328795260040574,low_edge
113,Granulicatella,Akkermansia,Undirected,0.160415878311216,Negative,-0.409802994783853,low_edge
114,Granulicatella,Hominicoprocola,Undirected,0.186714095292452,Negative,-0.322867925591949,low_edge
115,Granulicatella,Vescimonas,Undirected,0.183842413934809,Negative,-0.332226410583519,low_edge
116,Granulicatella,Clostridium_T,Undirected,0.433682928231134,Positive,0.358569948446275,low_edge
117,Granulicatella,Nanosynbacter,Undirected,0.410247931397678,Positive,0.304384995158565,low_edge
118,Granulicatella,Bariatricus,Undirected,0.181835827499597,Negative,-0.338785226326537,low_edge
119,Granulicatella,Dialister_37762,Undirected,0.180891798735721,Negative,-0.341876490756805,low_edge
120,Granulicatella,Onthenecus,Undirected,0.182421322727645,Negative,-0.336869787060828,low_edge
121,Granulicatella,Alitiscatomonas,Undirected,0.423742450665018,Positive,0.335854473668882,low_edge
122,Granulicatella,Ruminococcus_B,Undirected,0.459505924919968,Positive,0.415732309606762,low_edge
123,Granulicatella,Lancefieldella,Undirected,0.427699013569439,Positive,0.344943161861213,low_edge
124,Granulicatella,Pseudomonas_E_647464,Undirected,0.463341901052274,Positive,0.423996169667625,low_edge
125,Granulicatella,Faecousia,Undirected,0.179538067158811,Negative,-0.346315566483,low_edge
126,Streptococcus,Thomasclavelia,Undirected,0.453817125246037,Positive,0.403368534650993,low_edge
127,Streptococcus,Alistipes_A_871400,Undirected,0.172430150397646,Negative,-0.369743711941726,low_edge
128,Streptococcus,Eggerthella,Undirected,0.45386884323482,Positive,0.403481519220653,low_edge
129,Streptococcus,Vescimonas,Undirected,0.185332266558511,Negative,-0.327367031821387,low_edge
130,Streptococcus,Anaerostipes,Undirected,0.432606736740536,Positive,0.356129769615553,low_edge
131,Streptococcus,Clostridium_T,Undirected,0.429656157538458,Positive,0.349415802732407,low_edge
132,Streptococcus,Barnesiella_B,Undirected,0.185859628042879,Negative,-0.325649090500958,low_edge
133,Streptococcus,Nanosynbacter,Undirected,0.462117958598367,Positive,0.421365819075223,low_edge
134,Streptococcus,Nanogingivalis,Undirected,0.414378129152151,Positive,0.31409404876933,low_edge
135,Streptococcus,Romboutsia_B,Undirected,0.485005646698146,Positive,0.46956163213441,low_edge
136,Streptococcus,Terrisporobacter,Undirected,0.415288155594021,Positive,0.316224118022717,low_edge
137,Streptococcus,Dialister_37762,Undirected,0.162284478461178,Negative,-0.403534590054121,low_edge
138,Streptococcus,Acetatifactor,Undirected,0.187489698218046,Negative,-0.320345981003604,low_edge
139,Streptococcus,Ruminococcus_B,Undirected,0.483911945727618,Positive,0.467306240474693,low_edge
140,Streptococcus,Faecousia,Undirected,0.175935359874495,Negative,-0.358165062210357,low_edge
141,Veillonella_A,Collinsella,Undirected,0.148728761289906,Negative,-0.449325443710037,low_edge
142,Veillonella_A,Thomasclavelia,Undirected,0.447480419759672,Positive,0.389444226902103,low_edge
143,Veillonella_A,Anaerobutyricum,Undirected,0.16636089652764,Negative,-0.3899083096764,low_edge
144,Veillonella_A,Dorea_A,Undirected,0.17208591763093,Negative,-0.370883455570039,low_edge
145,Veillonella_A,Enterocloster,Undirected,0.411093303119116,Positive,0.306377804737693,low_edge
146,Veillonella_A,Sellimonas,Undirected,0.417994686652461,Positive,0.322539630470465,low_edge
147,Veillonella_A,Lachnoclostridium_B,Undirected,0.18991336998543,Negative,-0.312480696256726,low_edge
148,Veillonella_A,Ruminococcus_B,Undirected,0.448923902170074,Positive,0.392630268801085,low_edge
149,Veillonella_A,Haemophilus_D_735815,Undirected,0.518767494006028,Positive,0.536830550349524,low_edge
150,Enterococcus_H_360604,1_Coprobacillaceae(F),Undirected,0.414717292571394,Positive,0.314888304770081,low_edge
151,Enterococcus_H_360604,1_Enterobacteriaceae_A_725029(F),Undirected,0.425173781144562,Positive,0.339149636232721,low_edge
152,Collinsella,Thomasclavelia,Undirected,0.150994021235641,Negative,-0.441622303955256,low_edge
153,Collinsella,Bariatricus,Undirected,0.411413277923814,Positive,0.307131341191221,low_edge
154,Collinsella,Haemophilus_D_735815,Undirected,0.190396792992263,Negative,-0.310914705594424,low_edge
155,Turicibacter,Dorea_A,Undirected,0.447529009856111,Positive,0.389551610098862,low_edge
156,Turicibacter,Romboutsia_B,Undirected,0.430652511547539,Positive,0.351686874785749,low_edge
157,Turicibacter,Terrisporobacter,Undirected,0.477060447403945,Positive,0.453068448661276,low_edge
158,Turicibacter,Intestinibacter,Undirected,0.483349123476243,Positive,0.466143743574467,low_edge
159,Ruminococcus_E,Faecalibacterium,Undirected,0.41071077347577,Positive,0.30547641500495,low_edge
160,Ruminococcus_E,Limiplasma,Undirected,0.415150367749452,Positive,0.315901815312798,low_edge
161,Ruminococcus_E,Agathobacter_164117,Undirected,0.409956604748716,Positive,0.303697583440675,low_edge
162,Ruminococcus_E,Haemophilus_D_735815,Undirected,0.193484564262625,Negative,-0.300934296165295,low_edge
163,Faecalibacillus,Faecalibacterium,Undirected,0.415951462425026,Positive,0.31777461151307,low_edge
164,Faecalibacillus,Anaerostipes,Undirected,0.509089320070837,Positive,0.518013408662974,low_edge
165,Faecalibacillus,Bariatricus,Undirected,0.44866202416644,Positive,0.392052872807506,low_edge
166,Faecalibacillus,Anaerobutyricum,Undirected,0.614326539583782,Positive,0.70251196386116,low_edge
167,Faecalibacillus,Dorea_A,Undirected,0.453888930918773,Positive,0.403525400453918,low_edge
168,Faecalibacillus,Lentihominibacter,Undirected,0.452126119259129,Positive,0.399668421603875,low_edge
169,Faecalibacillus,Intestinibacter,Undirected,0.444484773176019,Positive,0.382805665533402,low_edge
170,Faecalibacillus,Roseburia_A_166204,Undirected,0.424550694177737,Positive,0.33771619285735,low_edge
171,Faecalibacillus,Mediterraneibacter_A_155507,Undirected,0.409113748516559,Positive,0.301706875615694,low_edge
172,Thomasclavelia,Eggerthella,Undirected,0.504091318795859,Positive,0.508149159812739,low_edge
173,Thomasclavelia,Akkermansia,Undirected,0.181584360246844,Negative,-0.339608318785134,low_edge
174,Thomasclavelia,Vescimonas,Undirected,0.188658078617488,Negative,-0.316551426785332,low_edge
175,Thomasclavelia,Bariatricus,Undirected,0.161057591413667,Negative,-0.407648729849276,low_edge
176,Thomasclavelia,Anaerobutyricum,Undirected,0.189887224752326,Negative,-0.312565417238977,low_edge
177,Thomasclavelia,Lentihominibacter,Undirected,0.152463693693539,Negative,-0.4366355810152,low_edge
178,Thomasclavelia,Agathobacter_164117,Undirected,0.175650425217369,Negative,-0.359104442888609,low_edge
179,Thomasclavelia,Onthenecus,Undirected,0.149505281675194,Negative,-0.446682531796782,low_edge
180,Thomasclavelia,Sellimonas,Undirected,0.416931575180722,Positive,0.320062423957532,low_edge
181,Thomasclavelia,Ruminococcus_B,Undirected,0.518642674406442,Positive,0.536590250194835,low_edge
182,Thomasclavelia,Faecousia,Undirected,0.182317043825179,Negative,-0.337210833637588,low_edge
183,Coprobacillus,Faecalibacterium,Undirected,0.180894160928767,Negative,-0.341868751201176,low_edge
184,Bulleidia,Hominicoprocola,Undirected,0.18881363803545,Negative,-0.316046627674565,low_edge
185,Bulleidia,Eubacterium_R,Undirected,0.189015849145824,Negative,-0.315390585873336,low_edge
186,Bulleidia,Pauljensenia,Undirected,0.427167817399964,Positive,0.343726581155358,low_edge
187,Bulleidia,Vescimonas,Undirected,0.193237380655219,Negative,-0.301731847944103,low_edge
188,Bulleidia,Clostridium_AP_143938,Undirected,0.413475842736784,Positive,0.311978825893348,low_edge
189,Bulleidia,Nanosynbacter,Undirected,0.422423419090906,Positive,0.332810586370722,low_edge
190,Bulleidia,Ruminococcus_B,Undirected,0.411927085022476,Positive,0.308340493339675,low_edge
191,Bulleidia,Lancefieldella,Undirected,0.430277618021312,Positive,0.350832814945059,low_edge
192,Alistipes_A_871400,Phocaeicola_A,Undirected,0.489682631995995,Positive,0.47915236782693,low_edge
193,Alistipes_A_871400,Pauljensenia,Undirected,0.125710747020224,Negative,-0.528763395751868,low_edge
194,Alistipes_A_871400,Vescimonas,Undirected,0.438857883272772,Positive,0.370239049669772,low_edge
195,Alistipes_A_871400,Barnesiella_B,Undirected,0.467750614675331,Positive,0.433421183643024,low_edge
196,Alistipes_A_871400,UBA5905,Undirected,0.422116059733392,Positive,0.332100303163878,low_edge
197,Alistipes_A_871400,Dysosmobacter,Undirected,0.433300538794826,Positive,0.35770344133953,low_edge
198,Alistipes_A_871400,Fimenecus,Undirected,0.426632376375686,Positive,0.342499136358813,low_edge
199,Alistipes_A_871400,Faecousia,Undirected,0.415828657851677,Positive,0.317487686025254,low_edge
200,Eggerthella,Faecalibacterium,Undirected,0.192414626108949,Negative,-0.304388272245496,low_edge
201,Eggerthella,1_CAG-508(F),Undirected,0.179361805784747,Negative,-0.346894091609742,low_edge
202,Eggerthella,Hominicoprocola,Undirected,0.149667483348301,Negative,-0.446130777750423,low_edge
203,Eggerthella,Pauljensenia,Undirected,0.435662274366551,Positive,0.363045862853733,low_edge
204,Eggerthella,Vescimonas,Undirected,0.138856047010842,Negative,-0.483137815539586,low_edge
205,Eggerthella,Limiplasma,Undirected,0.176206976237651,Negative,-0.357269891999027,low_edge
206,Eggerthella,Clostridium_AP_143938,Undirected,0.409874887862748,Positive,0.303504704049992,low_edge
207,Eggerthella,Nanosynbacter,Undirected,0.527601833986836,Positive,0.553679945494798,low_edge
208,Eggerthella,1_Chloroplast(C),Undirected,0.440259066456589,Positive,0.373380174631901,low_edge
209,Eggerthella,Agathobacter_164117,Undirected,0.176866147000174,Negative,-0.355098679908679,low_edge
210,Eggerthella,Onthenecus,Undirected,0.178719941469873,Negative,-0.349001869078499,low_edge
211,Eggerthella,1_Clostridiaceae_222000(F),Undirected,0.410946987219385,Positive,0.306033096268162,low_edge
212,Eggerthella,Sellimonas,Undirected,0.459081122429672,Positive,0.414813535776114,low_edge
213,Eggerthella,Ruminococcus_B,Undirected,0.514029288875476,Positive,0.527664935858249,low_edge
214,Eggerthella,Haemophilus_D_735815,Undirected,0.417844679802974,Positive,0.322190366332595,low_edge
215,Eggerthella,Faecousia,Undirected,0.150247736046109,Negative,-0.444157820189527,low_edge
216,Akkermansia,Clostridium_T,Undirected,0.170372240350044,Negative,-0.37656443916361,low_edge
217,Faecalibacterium,Phocaeicola_A,Undirected,0.420375304337772,Positive,0.328070424356939,low_edge
218,Faecalibacterium,Agathobaculum,Undirected,0.448971227623706,Positive,0.392734584026948,low_edge
219,Faecalibacterium,Anaerobutyricum,Undirected,0.480722022205302,Positive,0.460700763554898,low_edge
220,Faecalibacterium,Dorea_A,Undirected,0.42419665556712,Positive,0.336901017079821,low_edge
221,Faecalibacterium,Lentihominibacter,Undirected,0.448930813510083,Positive,0.392645503402682,low_edge
222,Faecalibacterium,Fusicatenibacter,Undirected,0.445526499207547,Positive,0.385118273837924,low_edge
223,Faecalibacterium,Agathobacter_164117,Undirected,0.531910895029503,Positive,0.561785179615839,low_edge
224,Faecalibacterium,1_Enterobacteriaceae_A_725029(F),Undirected,0.161608013601011,Negative,-0.405802245716084,low_edge
225,Faecalibacterium,Faecalimonas,Undirected,0.191193916175397,Negative,-0.308334562463381,low_edge
226,Faecalibacterium,Fusobacterium_C,Undirected,0.175952218831529,Negative,-0.358109491297362,low_edge
227,Blautia_A_141781,Hominicoprocola,Undirected,0.18236299544137,Negative,-0.337060542447217,low_edge
228,Blautia_A_141781,Phocaeicola_A,Undirected,0.190296099006922,Negative,-0.311240814566818,low_edge
229,Blautia_A_141781,Porphyromonas_A,Undirected,0.18141458573396,Negative,-0.34016416089821,low_edge
230,Blautia_A_141781,Prevotella,Undirected,0.161804978506187,Negative,-0.405141788114029,low_edge
231,Blautia_A_141781,Parabacteroides_B_862066,Undirected,0.180269823842037,Negative,-0.343915123407931,low_edge
232,Blautia_A_141781,Vescimonas,Undirected,0.171877479968372,Negative,-0.371573816367067,low_edge
233,Blautia_A_141781,Clostridium_AP_143938,Undirected,0.411353713391824,Positive,0.30699109852481,low_edge
234,Blautia_A_141781,Anaerostipes,Undirected,0.436425264187007,Positive,0.364767034306629,low_edge
235,Blautia_A_141781,UBA737,Undirected,0.187530214120987,Negative,-0.320214305932578,low_edge
236,Blautia_A_141781,Intestinibacter,Undirected,0.411300569294556,Positive,0.306865960574171,low_edge
237,Blautia_A_141781,Faecousia,Undirected,0.162057953064203,Negative,-0.404293748045908,low_edge
238,1_CAG-508(F),CAG-177,Undirected,0.470894856869703,Positive,0.440095495026137,low_edge
239,1_CAG-508(F),Faecousia,Undirected,0.421400229005396,Positive,0.330444610009983,low_edge
240,1_CAG-508(F),UBA644,Undirected,0.442009874146076,Positive,0.377294038899045,low_edge
241,2_CAG-508(F),Faecousia,Undirected,0.412521533976464,Positive,0.309738103917265,low_edge
242,CAG-269,Hominimerdicola,Undirected,0.43498730830268,Positive,0.361521316441899,low_edge
243,CAG-269,Roseburia_A_166204,Undirected,0.419932036704807,Positive,0.327042315917132,low_edge
244,Hominicoprocola,Prevotella,Undirected,0.437108892740141,Positive,0.366307202735539,low_edge
245,Hominicoprocola,Vescimonas,Undirected,0.460622856483815,Positive,0.418144594104642,low_edge
246,Hominicoprocola,Nanosynbacter,Undirected,0.188014232188582,Negative,-0.318641774256595,low_edge
247,Hominicoprocola,Ruminococcus_B,Undirected,0.170969771657084,Negative,-0.374582239012616,low_edge
248,Hominicoprocola,Coprococcus_A_121497,Undirected,0.409872406548237,Positive,0.303498846893661,low_edge
249,Hominicoprocola,Eubacterium_F,Undirected,0.427309443345323,Positive,0.344051052637113,low_edge
250,Hominicoprocola,Limivicinus,Undirected,0.442082082448981,Positive,0.377455194551069,low_edge
251,Hominicoprocola,Faecousia,Undirected,0.493259955381717,Positive,0.486429054360522,low_edge
252,Phocaeicola_A,Parabacteroides_B_862066,Undirected,0.472805511871173,Positive,0.444131943373169,low_edge
253,Phocaeicola_A,Clostridium_T,Undirected,0.191212871466063,Negative,-0.308273238564342,low_edge
254,Phocaeicola_A,Faecalimonas,Undirected,0.189871445745834,Negative,-0.312616548835891,low_edge
255,Eubacterium_R,Lentihominibacter,Undirected,0.413175741760275,Positive,0.311274579882794,low_edge
256,Porphyromonas_A,Ezakiella,Undirected,0.425934754672448,Positive,0.340898188214036,low_edge
257,Porphyromonas_A,Fenollaria,Undirected,0.46313590424446,Positive,0.423553885377172,low_edge
258,Pauljensenia,Barnesiella_B,Undirected,0.183797655522804,Negative,-0.332372534260141,low_edge
259,Pauljensenia,Nanosynbacter,Undirected,0.410406628474264,Positive,0.30475931250583,low_edge
260,Pauljensenia,Hominimerdicola,Undirected,0.188324234661315,Negative,-0.31763509607628,low_edge
261,Pauljensenia,Fimenecus,Undirected,0.178950765662465,Negative,-0.348243690412506,low_edge
262,Pauljensenia,Lancefieldella,Undirected,0.423924044152816,Positive,0.336272986189508,low_edge
263,Prevotella,Vescimonas,Undirected,0.435923422437379,Positive,0.36363522929048,low_edge
264,Prevotella,Coprococcus_A_121497,Undirected,0.426776207533207,Positive,0.342828967499973,low_edge
265,Prevotella,Faecousia,Undirected,0.422463518750683,Positive,0.332903225652316,low_edge
266,Parabacteroides_B_862066,Faecousia,Undirected,0.408946447777257,Positive,0.301311396809754,low_edge
267,Vescimonas,Clostridium_AP_143938,Undirected,0.184767817075768,Negative,-0.329207024150816,low_edge
268,Vescimonas,Nanosynbacter,Undirected,0.184454529240323,Negative,-0.330228829753246,low_edge
269,Vescimonas,Ruminococcus_B,Undirected,0.160770450054528,Negative,-0.408612475003358,low_edge
270,Vescimonas,Faecousia,Undirected,0.471414323534353,Positive,0.441194365270708,low_edge
271,Limiplasma,Faecousia,Undirected,0.411417341120857,Positive,0.307140907333516,low_edge
272,Clostridium_AP_143938,Nanosynbacter,Undirected,0.439840358371933,Positive,0.37244235178223,low_edge
273,Clostridium_AP_143938,Schaedlerella,Undirected,0.426933739983519,Positive,0.343190123261447,low_edge
274,Clostridium_AP_143938,Ruminococcus_B,Undirected,0.44251900556812,Positive,0.378429881694484,low_edge
275,Anaerostipes,Anaerobutyricum,Undirected,0.498091167254672,Positive,0.496175047224444,low_edge
276,Anaerostipes,Dorea_A,Undirected,0.426140958197688,Positive,0.341371600283466,low_edge
277,Anaerostipes,Fusicatenibacter,Undirected,0.414095831173402,Positive,0.313432609903226,low_edge
278,Agathobaculum,Lachnospira,Undirected,0.411176950948487,Positive,0.30657483381136,low_edge
279,Agathobaculum,Agathobacter_164117,Undirected,0.435246033862531,Positive,0.362105915463996,low_edge
280,Agathobaculum,Hominilimicola,Undirected,0.46405614788266,Positive,0.425528374755253,low_edge
281,Clostridium_T,Romboutsia_B,Undirected,0.508656945391955,Positive,0.517164005376871,low_edge
282,Clostridium_T,Terrisporobacter,Undirected,0.431054971424064,Positive,0.352603108917455,low_edge
283,Clostridium_T,Intestinibacter,Undirected,0.511616702537821,Positive,0.522963509519938,low_edge
284,Clostridium_T,Mediterraneibacter_A_155507,Undirected,0.422767019477762,Positive,0.333604172394828,low_edge
285,Barnesiella_B,Terrisporobacter,Undirected,0.178072375151808,Negative,-0.351130040977181,low_edge
286,Barnesiella_B,Intestinibacter,Undirected,0.178861525634384,Negative,-0.348536788166984,low_edge
287,Nanosynbacter,1_Chloroplast(C),Undirected,0.415537581096263,Positive,0.316807361778386,low_edge
288,Nanosynbacter,Ruminococcus_B,Undirected,0.415539413664997,Positive,0.316811646041888,low_edge
289,1_Chloroplast(C),1_Mitochondria(F),Undirected,0.516828787443542,Positive,0.533091158713445,low_edge
290,Bariatricus,Anaerobutyricum,Undirected,0.461902137762064,Positive,0.420901381309926,low_edge
