#OTU ID	SRR23478191	SRR23478195	SRR23478196	SRR23478197	SRR23478198	SRR23478199	SRR23478200	SRR23478201	SRR23478202	SRR23478203	SRR23478204	SRR23478205	SRR23478206	SRR23478207	SRR23478208	SRR23478209	SRR23478210	SRR23478211	SRR23478212	SRR23478213	SRR23478214	SRR23478215	SRR23478216	SRR23478217	SRR23478218	SRR23478220	SRR23478227	SRR23478228	SRR23478229	SRR23478230	SRR23478231	SRR23478232	SRR23478233	SRR23478234	SRR23478235	SRR23478236	SRR23478237	SRR23478238	SRR23478239	SRR23478240	SRR23478241	SRR23478242	SRR23478243	SRR23478244	SRR23478245	SRR23478246	SRR23478247	SRR23478248	SRR23478249	SRR23478250	SRR23478251	SRR23478252	SRR23478253	SRR23478254	SRR23478255	SRR23478256	SRR23478257	SRR23478258	SRR23478259	SRR23478260	SRR23478261	SRR23478262	SRR23478263	SRR23478264	SRR23478265	SRR23478266	SRR23478267	SRR23478268	SRR23478269	SRR23478270	SRR23478271	SRR23478272	SRR23478273	SRR23478274	SRR23478275	SRR23478276	SRR23478277	SRR23478278	SRR23478279	SRR23478280	SRR23478281	SRR23478282	SRR23478283	SRR23478284	SRR23478285	SRR23478286	SRR23478287	SRR23478288	SRR23478289	SRR23478290	SRR23478291	SRR23478292	SRR23478293	SRR23478294	SRR23492483	SRR23492508	SRR23492516	SRR23492517	SRR23492518	SRR23492520	SRR23492521	SRR23492522	SRR23492523	SRR23492524	SRR23492525	SRR23492530	SRR23492531	SRR23492532	SRR23492534	SRR23492545	SRR23492546	SRR23492547	SRR23492549	SRR23492550	SRR23492551	SRR23492553	SRR23492554	SRR23492555	SRR23492556	SRR23492560	SRR29856071	SRR29856073	SRR29856074	SRR29856077	SRR29856079	SRR29856080	SRR29856082	SRR29856083	SRR29856085	SRR29856086	SRR29856087	SRR29856088	SRR29856090	SRR29856091	SRR29856092	SRR29856093	SRR29856094	SRR29856095	SRR29856096	SRR29856097	SRR29856098	SRR29856099	SRR29856102
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia	18.0	2.0	250.0	118.0	139.0	112.0	604.0	1972.0	0.0	163.0	270.0	28.0	7.0	82.0	30.0	3.0	3.0	18.0	51.0	1.0	19.0	19.0	16.0	72.0	90.0	0.0	0.0	54.0	0.0	56.0	14.0	59.0	513.0	3.0	0.0	4.0	9.0	39.0	36.0	12.0	0.0	4.0	8.0	12.0	0.0	0.0	1.0	1.0	0.0	92.0	0.0	1.0	0.0	0.0	139.0	11.0	24.0	0.0	0.0	0.0	0.0	2.0	89.0	0.0	1.0	41.0	0.0	13.0	26.0	7.0	3.0	2.0	2.0	2.0	0.0	5.0	0.0	8.0	0.0	26.0	5.0	3.0	10.0	13.0	14.0	1.0	0.0	0.0	48.0	4.0	0.0	2.0	2.0	0.0	0.0	103.0	0.0	12.0	0.0	3.0	2.0	2.0	2.0	1.0	0.0	5.0	17.0	49.0	24.0	0.0	203.0	0.0	98.0	12.0	0.0	122.0	21.0	0.0	70.0	86.0	4.0	35.0	0.0	7.0	88.0	0.0	106.0	0.0	13.0	0.0	5.0	35.0	3.0	8.0	9.0	5.0	0.0	0.0	0.0	0.0	8.0	8.0	15.0
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Coprobacillus	0.0	0.0	0.0	0.0	0.0	3.0	2.0	596.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	10.0	0.0	3.0	3.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	20.0	0.0	0.0	0.0	3.0	0.0	0.0	11.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia	3.0	0.0	0.0	2.0	25.0	7.0	3.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	12.0	0.0	0.0	15.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	5.0	21.0	6.0	2.0	1.0	3.0	0.0	0.0	1.0	3.0	2.0	0.0	1.0	29.0	0.0	11.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	3.0	2.0	1.0	2.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	2.0	4.0
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A_871400	2.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	4.0	0.0	2.0	0.0	4.0	1.0	110.0	0.0	28.0	0.0	11.0	5.0	37.0	58.0	0.0	5.0	9.0	24.0	0.0	119.0	0.0	0.0	9.0	0.0	0.0	422.0	110.0	0.0	5.0	5.0	32.0	2.0	1.0	116.0	2.0	228.0	781.0	15.0	7.0	5.0	5.0	0.0	0.0	9.0	386.0	54.0	64.0	508.0	1801.0	457.0	239.0	16.0	10.0	7.0	4.0	405.0	1579.0	0.0	3.0	1.0	0.0	369.0	2.0	589.0	650.0	147.0	0.0	51.0	11.0	12.0	65.0	3.0	270.0	1.0	11.0	212.0	26.0	21.0	676.0	119.0	6.0	38.0	128.0	321.0	238.0	43.0	0.0	0.0	14.0	0.0	411.0	20.0	526.0	0.0	0.0	0.0	143.0	2.0	226.0	0.0	0.0	3.0	16.0	0.0	0.0	11.0	8.0	1.0	307.0	0.0	8.0	0.0	0.0	0.0	35.0	3.0	43.0	0.0	91.0	0.0	91.0	347.0	0.0	0.0	0.0	1.0	86.0	1.0	0.0	0.0	398.0	18.0	2.0	2.0	54.0
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	871.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1473.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	28.0	17.0	0.0	0.0	0.0	21.0	0.0	249.0	0.0	0.0	5.0	92.0	0.0	0.0	0.0	0.0	0.0	1154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262.0	193.0	803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	11.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;__	0.0	3.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	13.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	5.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	2.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	0.0	0.0	39.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__UBA9973;g__	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	9.0	0.0	1.0	0.0	6.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__UBA9973;g__UBA9973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella	12.0	0.0	95.0	223.0	0.0	157.0	169.0	243.0	18.0	320.0	225.0	0.0	67.0	18.0	34.0	27.0	10.0	191.0	76.0	4.0	45.0	2.0	45.0	187.0	118.0	0.0	5.0	413.0	44.0	268.0	15.0	100.0	58.0	6.0	0.0	108.0	1131.0	17.0	75.0	2.0	19.0	0.0	6.0	1.0	9.0	5.0	82.0	0.0	1.0	10.0	13.0	13.0	0.0	0.0	71.0	0.0	0.0	15.0	0.0	6.0	0.0	164.0	13.0	1.0	0.0	0.0	0.0	16.0	79.0	1.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	18.0	14.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	12.0	0.0	104.0	0.0	7.0	68.0	218.0	121.0	0.0	18.0	1323.0	0.0	27.0	13.0	0.0	34.0	0.0	0.0	0.0	4.0	11.0	0.0	1.0	107.0	0.0	21.0	0.0	25.0	0.0	8.0	135.0	23.0	50.0	72.0	0.0	0.0	6.0	4.0	15.0	5.0	8.0	109.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	1.0	76.0	2.0	12.0	81.0	9.0	10.0	7.0	3083.0	33.0	9.0	0.0	586.0	60.0	3356.0	37.0	184.0	2434.0	0.0	3626.0	27.0	246.0	22.0	9.0	707.0	14.0	2878.0	0.0	1.0	575.0	1790.0	2688.0	0.0	0.0	515.0	3997.0	1578.0	7.0	12.0	932.0	58.0	706.0	235.0	1218.0	1236.0	1177.0	983.0	485.0	5744.0	530.0	1443.0	4216.0	2671.0	1047.0	0.0	0.0	1.0	4.0	235.0	164.0	1871.0	122.0	0.0	3373.0	289.0	0.0	0.0	8.0	56.0	3.0	10.0	2347.0	2290.0	2207.0	3776.0	843.0	3101.0	507.0	37.0	170.0	1041.0	6.0	2210.0	373.0	37.0	261.0	104.0	14.0	226.0	312.0	1122.0	1.0	304.0	96.0	17.0	5.0	31.0	2.0	0.0	0.0	78.0	0.0	0.0	1.0	187.0	0.0	0.0	32.0	0.0	1.0	5.0	0.0	0.0	16.0	0.0	5.0	1.0	0.0	23.0	0.0	1926.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5424.0	2.0	0.0	1248.0	1085.0	1.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium	201.0	5.0	0.0	0.0	71.0	216.0	19.0	0.0	399.0	4.0	0.0	101.0	15.0	141.0	53.0	6.0	393.0	62.0	193.0	71.0	86.0	244.0	96.0	11.0	24.0	111.0	0.0	718.0	275.0	12.0	79.0	65.0	35.0	64.0	507.0	352.0	98.0	71.0	175.0	151.0	70.0	105.0	120.0	39.0	20.0	371.0	54.0	129.0	14.0	13.0	37.0	55.0	80.0	84.0	992.0	152.0	90.0	869.0	219.0	92.0	726.0	139.0	1798.0	39.0	239.0	228.0	68.0	1049.0	0.0	231.0	545.0	68.0	23.0	29.0	43.0	157.0	22.0	2665.0	99.0	19.0	93.0	293.0	450.0	74.0	253.0	50.0	33.0	43.0	1344.0	541.0	81.0	435.0	87.0	120.0	1624.0	0.0	22.0	40.0	1017.0	741.0	137.0	253.0	76.0	907.0	934.0	2114.0	34.0	25.0	0.0	3137.0	2686.0	367.0	0.0	106.0	607.0	451.0	179.0	9.0	21.0	4.0	0.0	301.0	319.0	1222.0	0.0	2.0	1922.0	0.0	711.0	740.0	331.0	1.0	1950.0	999.0	1776.0	7.0	13.0	1211.0	1451.0	2067.0	1.0	414.0	1897.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_B_877923;f__Flavobacteriaceae;g__Flavobacterium	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	9.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	18.0	1.0	0.0	0.0	0.0	20.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	23.0	0.0	0.0	6.0	1.0	0.0	5.0	0.0	1.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister_36337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	179.0	0.0	0.0	0.0	0.0	9.0	0.0	8.0	0.0	31.0	0.0	0.0	0.0	1.0	0.0	286.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A_141781	84.0	34.0	0.0	3.0	557.0	525.0	819.0	535.0	101.0	547.0	255.0	36.0	152.0	1150.0	91.0	717.0	272.0	58.0	209.0	134.0	201.0	151.0	165.0	1015.0	503.0	35.0	7.0	1105.0	320.0	580.0	248.0	160.0	1585.0	38.0	60.0	134.0	154.0	148.0	279.0	193.0	1128.0	570.0	290.0	21.0	72.0	150.0	354.0	372.0	8.0	381.0	81.0	343.0	2.0	9.0	496.0	21.0	7.0	55.0	34.0	79.0	156.0	713.0	743.0	0.0	9.0	96.0	386.0	242.0	1691.0	8.0	88.0	0.0	0.0	6.0	64.0	31.0	2.0	111.0	24.0	18.0	8.0	236.0	236.0	4.0	140.0	63.0	1.0	92.0	146.0	129.0	96.0	34.0	8.0	185.0	148.0	4.0	10.0	50.0	169.0	67.0	13.0	261.0	335.0	423.0	25.0	58.0	283.0	812.0	1924.0	64.0	389.0	345.0	459.0	193.0	176.0	606.0	241.0	12.0	1.0	37.0	18.0	47.0	49.0	39.0	825.0	0.0	223.0	0.0	76.0	15.0	8.0	35.0	278.0	93.0	195.0	22.0	0.0	16.0	9.0	42.0	839.0	7.0	248.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__TANB77;f__CAG-508;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	399.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	283.0	3.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	5.0	23.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	307.0	1212.0	0.0	550.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	269.0	59.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	193.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__TANB77;f__CAG-508;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	280.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	123.0	31.0	0.0	0.0	19.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__TANB77;f__CAG-508;g__CAG-269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1314.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	414.0	0.0	0.0	19.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	15.0	2.0	0.0	18.0	6.0	19.0	63.0	0.0	0.0	0.0	0.0	220.0	0.0	3.0	6.0	14.0	0.0	21.0	0.0	0.0	0.0	0.0	47.0	0.0	134.0	0.0	0.0	0.0	0.0	46.0	46.0	19.0	0.0	0.0	137.0	0.0	2.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
